invoice_id,invoice_line_id,vendor_invoice_reference,vendor_id,vendor_name_raw,po_id,po_line_id,invoice_date,received_date,item_id,invoice_quantity,unit_price,tax_rate,line_subtotal,line_tax,line_total,currency,source_system,exception,exception_types
INV02288,INVL002288,SUP-INV02288,V0206,Horizon Enterprises Pvt Ltd,PO00711,POL000711,2026-05-27,2026-06-04,MAN-062,5,581.05,0.18,2905.25,522.94,3428.19,INR,Supplier Network,0,
INV02289,INVL002289,SUP-INV02289,V0187,JUPITER LOGISTICS PVT LTD,PO00391,POL000391,2026-08-03,2026-08-05,FAC-108,250,2557.25,0.0,639312.5,0.0,639312.5,INR,EDI,0,
INV02290,INVL002290,SUP-INV02290,V0128,Jupiter Logistics Pvt Ltd,PO02836,POL002836,2026-09-28,2026-10-01,OFF-143,5,851.68,0.12,4258.4,511.01,4769.41,INR,Email OCR,0,
INV02291,INVL002291,SUP-INV02291,V0342,Indus Systems Pvt Ltd,PO00613,POL000613,2026-04-16,2026-04-24,UTI-159,5,1616.54,0.12,8082.7,969.92,9052.62,INR,EDI,0,
INV02292,INVL002292,SUP-INV02292,V0442,Crest Logistics Pvt Ltd,PO02229,POL002229,2026-02-25,2026-03-03,UTI-040,50,2668.76,0.0,133438.0,0.0,133438.0,INR,Vendor Portal,0,
INV02293,INVL002293,SUP-INV02293,V0070,Jupiter Industries Pvt Ltd,PO00643,POL000643,2026-06-16,2026-06-20,LOG-032,500,3168.33,0.18,1584165.0,285149.7,1869314.7,INR,Vendor Portal,0,
INV02294,INVL002294,SUP-INV02294,V0132,Bluewave Supplies Pvt Ltd,PO00413,POL000413,2026-02-26,2026-03-06,PRO-143,250,20060.75,0.05,5015187.5,250759.38,5265946.88,INR,Vendor Portal,0,
INV02295,INVL002295,SUP-INV02295,V0042,Indus Enterprises Pvt Ltd,PO01777,POL001777,2026-03-27,2026-03-30,MAN-129,500,2256.39,0.05,1128195.0,56409.75,1184604.75,INR,EDI,0,
INV02296,INVL002296,SUP-INV02296,V0306,Global Solutions,PO03856,POL003856,2026-04-27,2026-05-02,PRO-119,2,9380.49,0.12,18760.98,2251.32,21012.3,INR,Vendor Portal,0,
INV02297,INVL002297,SUP-INV02297,V0298,Bluewave Supplies Pvt Ltd,PO00758,POL000758,2026-07-09,2026-07-11,MAN-160,20,2184.24,0.12,43684.8,5242.18,48926.98,INR,Supplier Network,0,
INV02298,INVL002298,SUP-INV02298,V0384,Horizon Services Pvt Ltd,PO00234,POL000234,2026-08-02,2026-08-02,FAC-005,50,7672.66,0.0,383633.0,0.0,383633.0,INR,EDI,0,
INV02299,INVL002299,SUP-INV02299,V0045,Indus Industries Pvt Ltd,PO04000,POL004000,2026-05-22,2026-05-23,MAN-008,500,1036.12,0.18,518060.0,93250.8,611310.8,INR,Vendor Portal,0,
INV02300,INVL002300,SUP-INV02300,V0353,Bluewave Industries Pvt Ltd,PO03739,POL003739,2026-03-09,2026-03-17,PRO-015,1,14649.54,0.12,14649.54,1757.94,16407.48,INR,Email OCR,0,
INV02301,INVL002301,SUP-INV02301,V0272,Fusion Logistics Pvt Ltd,PO01149,POL001149,2026-01-07,2026-01-14,UTI-068,20,351.27,0.12,7025.4,843.05,7868.45,INR,EDI,0,
INV02302,INVL002302,SUP-INV02302,V0051,Jupiter Industries Pvt Ltd,PO00531,POL000531,2026-08-01,2026-08-07,LOG-084,5,7272.11,0.05,36360.55,1818.03,38178.58,INR,Email OCR,0,
INV02303,INVL002303,SUP-INV02303,V0419,Fusion Supplies Pvt Ltd,PO01750,POL001750,2026-06-24,2026-06-26,UTI-064,500,3667.76,0.05,1833880.0,91694.0,1925574.0,INR,EDI,0,
INV02304,INVL002304,SUP-INV02304,V0209,Indus Components Pvt Ltd,PO02962,POL002962,2026-05-01,2026-05-07,IT -080,250,14922.74,0.12,3730685.0,447682.2,4178367.2,INR,Vendor Portal,0,
INV02305,INVL002305,SUP-INV02305,V0403,Horizon Logistics,PO01092,POL001092,2026-07-08,2026-07-10,OFF-157,100,293.45,0.12,29345.0,3521.4,32866.4,INR,Vendor Portal,0,
INV02306,INVL002306,SUP-INV02306,V0430,Apex Supplies Pvt Ltd,PO01946,POL001946,2026-02-08,2026-02-10,PRO-015,1,20018.94,0.05,20018.94,1000.95,21019.89,INR,Email OCR,0,
INV02307,INVL002307,SUP-INV02307,V0266,Crest Components Pvt Ltd,PO02042,POL002042,2026-04-03,2026-04-06,FAC-042,2,5435.15,0.12,10870.3,1304.44,12174.74,INR,Supplier Network,0,
INV02308,INVL002308,SUP-INV02308,V0208,Fusion Solutions Pvt Ltd,PO03928,POL003928,2026-08-05,2026-08-09,OFF-023,2,1032.88,0.05,2065.76,103.29,2169.05,INR,Supplier Network,0,
INV02309,INVL002309,SUP-INV02309,V0335,Delta Solutions Pvt Ltd,PO01637,POL001637,2026-05-07,2026-05-11,PRO-159,1,11798.54,0.12,11798.54,1415.82,13214.36,INR,Vendor Portal,0,
INV02310,INVL002310,SUP-INV02310,V0028,FUSION ENTERPRISES PVT LTD,PO04689,POL004689,2026-02-23,2026-02-24,OFF-089,250,1515.34,0.12,378835.0,45460.2,424295.2,INR,EDI,0,
INV02311,INVL002311,SUP-INV02311,V0258,Apex Components Pvt Ltd,PO00600,POL000600,2026-07-29,2026-08-06,IT -017,100,9844.42,0.0,984442.0,0.0,984442.0,INR,Email OCR,0,
INV02312,INVL002312,SUP-INV02312,V0329,Horizon  Industries  Pvt  Ltd,PO02846,POL002846,2026-08-10,2026-08-13,FAC-045,1,1791.92,0.18,1791.92,322.55,2114.47,INR,Email OCR,0,
INV02313,INVL002313,SUP-INV02313,V0013,CREST COMPONENTS PVT LTD,PO03139,POL003139,2026-04-20,2026-04-20,FAC-084,2,2267.1,0.0,4534.2,0.0,4534.2,INR,Supplier Network,0,
INV02314,INVL002314,SUP-INV02314,V0210,Global Logistics Pvt Ltd,PO00282,POL000282,2026-07-31,2026-08-03,MAR-060,500,7613.59,0.05,3806795.0,190339.75,3997134.75,INR,EDI,0,
INV02315,INVL002315,SUP-INV02315,V0397,Jupiter Logistics Pvt Ltd,PO04093,POL004093,2026-06-12,2026-06-14,PRO-065,50,8995.98,0.05,449799.0,22489.95,472288.95,INR,Email OCR,0,
INV02316,INVL002316,SUP-INV02316,V0143,Apex Supplies Pvt Ltd,PO02394,POL002394,2026-08-05,2026-08-13,FAC-012,250,3013.25,0.05,753312.5,37665.62,790978.12,INR,Supplier Network,0,
INV02317,INVL002317,SUP-INV02317,V0077,Evergreen Components Pvt Ltd,PO03429,POL003429,2026-05-10,2026-05-11,MAR-110,20,14865.15,0.18,297303.0,53514.54,350817.54,INR,Supplier Network,0,
INV02318,INVL002318,SUP-INV02318,V0334,Apex Logistics Pvt Ltd,PO04245,POL004245,2026-07-03,2026-07-11,MAR-071,10,6209.35,0.05,62093.5,3104.68,65198.18,INR,Supplier Network,0,
INV02319,INVL002319,SUP-INV02319,V0363,Jupiter Solutions Pvt Ltd,PO02682,POL002682,2026-06-24,2026-06-24,MAR-091,1,4729.08,0.05,4729.08,236.45,4965.53,INR,EDI,0,
INV02320,INVL002320,SUP-INV02320,V0430,Apex Supplies Pvt Ltd,PO01946,POL001946,2026-03-14,2026-03-17,PRO-015,1,20018.94,0.05,20018.94,1000.95,21019.89,INR,Email OCR,0,
INV02321,INVL002321,SUP-INV02321,V0233,Apex Supplies Pvt Ltd,PO01062,POL001062,2026-06-09,2026-06-11,OFF-044,100,1806.92,0.0,180692.0,0.0,180692.0,INR,Email OCR,0,
INV02322,INVL002322,SUP-INV02322,V0296,Horizon Supplies Pvt Ltd,PO01665,POL001665,2026-05-13,2026-05-14,UTI-072,100,4129.11,0.05,412911.0,20645.55,433556.55,INR,EDI,0,
INV02323,INVL002323,SUP-INV02323,V0364,Jupiter Components Pvt Ltd,PO04962,POL004962,2026-04-11,2026-04-15,OFF-136,2,654.73,0.0,1309.46,0.0,1309.46,INR,Supplier Network,0,
INV02324,INVL002324,SUP-INV02324,V0022,Horizon Components Pvt Ltd,PO03047,POL003047,2026-01-20,2026-01-20,MAN-043,500,2352.48,0.0,1176240.0,0.0,1176240.0,INR,Supplier Network,0,
INV02325,INVL002325,SUP-INV02325,V0174,Apex Logistics Pvt Ltd,PO01565,POL001565,2026-04-15,2026-04-22,OFF-111,1,525.84,0.18,525.84,94.65,620.49,INR,EDI,0,
INV02326,INVL002326,SUP-INV02326,V0071,Horizon Enterprises Pvt Ltd,PO01865,POL001865,2026-04-29,2026-05-02,MAR-094,2,7793.34,0.12,15586.68,1870.4,17457.08,INR,Vendor Portal,0,
INV02327,INVL002327,SUP-INV02327,V0365,Indus Services Pvt Ltd,PO02856,POL002856,2026-01-31,2026-01-31,MAR-093,500,13274.24,0.05,6637120.0,331856.0,6968976.0,INR,Email OCR,0,
INV02328,INVL002328,SUP-INV02328,V0183,Apex Systems Pvt Ltd,PO02133,POL002133,2026-05-15,2026-05-17,PRO-012,2,21338.39,0.0,42676.78,0.0,42676.78,INR,Vendor Portal,0,
INV02329,INVL002329,SUP-INV02329,V0446,Horizon Services Pvt Ltd,PO04585,POL004585,2026-08-27,2026-09-02,MAN-107,5,2323.88,0.12,11619.4,1394.33,13013.73,INR,Email OCR,0,
INV02330,INVL002330,SUP-INV02330,V0283,Evergreen Supplies Pvt Ltd,PO02125,POL002125,2026-02-23,2026-02-24,UTI-003,1,1398.63,0.0,1398.63,0.0,1398.63,INR,Email OCR,0,
INV02331,INVL002331,SUP-INV02331,V0007,Bluewave Enterprises Pvt Ltd,PO00316,POL000316,2026-09-13,2026-09-14,PRO-011,5,26787.4,0.18,133937.0,24108.66,158045.66,INR,Supplier Network,0,
INV02332,INVL002332,SUP-INV02332,V0217,FUSION SYSTEMS PVT LTD,PO04032,POL004032,2026-08-25,2026-08-29,PRO-066,2,28420.54,0.12,56841.08,6820.93,63662.01,INR,Vendor Portal,0,
INV02333,INVL002333,SUP-INV02333,V0244,FUSION INDUSTRIES PVT LTD,PO04239,POL004239,2026-04-04,2026-04-10,PRO-159,20,19335.99,0.18,386719.8,69609.56,456329.36,INR,EDI,0,
INV02334,INVL002334,SUP-INV02334,V0112,Horizon Services Pvt Ltd,PO02340,POL002340,2026-06-05,2026-06-06,MAR-101,20,13669.16,0.18,273383.2,49208.98,322592.18,INR,Email OCR,0,
INV02335,INVL002335,SUP-INV02335,V0115,Apex  Components  Pvt  Ltd,PO02493,POL002493,2026-06-29,2026-07-04,MAR-117,50,8246.21,0.05,412310.5,20615.53,432926.03,INR,Vendor Portal,0,
INV02336,INVL002336,SUP-INV02336,V0178,Delta Supplies Pvt Ltd,PO01393,POL001393,2026-07-07,2026-07-09,MAR-132,10,6763.33,0.12,67633.3,8116.0,75749.3,INR,Supplier Network,0,
INV02337,INVL002337,SUP-INV02337,V0058,Delta Logistics Pvt Ltd,PO03859,POL003859,2026-08-06,2026-08-12,FAC-122,2,2828.4,0.12,5656.8,678.82,6335.62,INR,EDI,0,
INV02338,INVL002338,SUP-INV02338,V0020,Fusion Logistics Pvt Ltd,PO03524,POL003524,2026-04-27,2026-05-01,MAN-105,5,3330.27,0.05,16651.35,832.57,17483.92,INR,Supplier Network,0,
INV02339,INVL002339,SUP-INV02339,V0154,Apex Systems Pvt Ltd,PO03913,POL003913,2026-06-13,2026-06-13,LOG-136,100,7722.6,0.12,772260.0,92671.2,864931.2,INR,Email OCR,0,
INV02340,INVL002340,SUP-INV02340,V0178,Delta Supplies Pvt Ltd,PO04555,POL004555,2026-08-14,2026-08-16,MAR-020,20,15855.22,0.0,317104.4,0.0,317104.4,INR,Supplier Network,0,
INV02341,INVL002341,SUP-INV02341,V0390,Global Industries Pvt Ltd,PO01991,POL001991,2026-02-14,2026-02-21,IT -002,10,16398.56,0.18,163985.6,29517.41,193503.01,INR,Email OCR,0,
INV02342,INVL002342,SUP-INV02342,V0212,Evergreen  Industries  Pvt  Ltd,PO02569,POL002569,2026-03-30,2026-04-05,FAC-005,250,7268.56,0.12,1817140.0,218056.8,2035196.8,INR,Email OCR,0,
INV02343,INVL002343,SUP-INV02343,V0448,Jupiter Systems Pvt Ltd,PO03065,POL003065,2026-05-22,2026-05-28,IT -104,10,24515.97,0.18,245159.7,44128.75,289288.45,INR,Supplier Network,0,
INV02344,INVL002344,SUP-INV02344,V0178,Delta Supplies Pvt Ltd,PO03229,POL003229,2026-02-20,2026-02-20,MAR-108,100,6365.94,0.18,636594.0,114586.92,751180.92,INR,Email OCR,0,
INV02345,INVL002345,SUP-INV02345,V0038,HORIZON ENTERPRISES PVT LTD,PO00748,POL000748,2026-09-07,2026-09-12,MAR-094,2,10653.24,0.12,21306.48,2556.78,23863.26,INR,Supplier Network,0,
INV02346,INVL002346,SUP-INV02346,V0050,Global Components Pvt Ltd,PO01830,POL001830,2026-04-20,2026-04-26,MAN-095,500,2827.43,0.0,1413715.0,0.0,1413715.0,INR,EDI,0,
INV02347,INVL002347,SUP-INV02347,V0401,Bluewave Solutions Pvt Ltd,PO04257,POL004257,2026-05-29,2026-06-06,LOG-130,2,11397.52,0.12,22795.04,2735.4,25530.44,INR,EDI,0,
INV02348,INVL002348,SUP-INV02348,V0411,Horizon Components,PO03957,POL003957,2026-03-26,2026-04-01,OFF-135,500,1007.42,0.12,503710.0,60445.2,564155.2,INR,Supplier Network,0,
INV02349,INVL002349,SUP-INV02349,V0141,Global Supplies Pvt Ltd,PO00724,POL000724,2026-06-28,2026-07-05,PRO-086,10,5900.73,0.0,59007.3,0.0,59007.3,INR,Supplier Network,0,
INV02350,INVL002350,SUP-INV02350,V0032,BLUEWAVE COMPONENTS PVT LTD,PO01654,POL001654,2026-02-18,2026-02-25,MAN-139,250,2605.59,0.0,651397.5,0.0,651397.5,INR,Supplier Network,0,
INV02351,INVL002351,SUP-INV02351,V0078,Bluewave Systems Pvt Ltd,PO02793,POL002793,2026-07-27,2026-07-31,PRO-129,5,28738.08,0.05,143690.4,7184.52,150874.92,INR,Supplier Network,0,
INV02352,INVL002352,SUP-INV02352,V0346,Bluewave Enterprises Pvt Ltd,PO01952,POL001952,2026-07-15,2026-07-19,OFF-004,50,651.38,0.18,32569.0,5862.42,38431.42,INR,Supplier Network,0,
INV02353,INVL002353,SUP-INV02353,V0247,Horizon Logistics Pvt Ltd,PO01772,POL001772,2026-06-08,2026-06-15,IT -075,250,22344.15,0.18,5586037.5,1005486.75,6591524.25,INR,Supplier Network,0,
INV02354,INVL002354,SUP-INV02354,V0075,Delta Services Pvt Ltd,PO03529,POL003529,2026-08-23,2026-08-28,MAN-041,2,3239.22,0.05,6478.44,323.92,6802.36,INR,Vendor Portal,0,
INV02355,INVL002355,SUP-INV02355,V0361,Indus Enterprises Pvt Ltd,PO03417,POL003417,2026-08-12,2026-08-15,MAR-123,250,16626.45,0.05,4156612.5,207830.62,4364443.12,INR,Vendor Portal,0,
INV02356,INVL002356,SUP-INV02356,V0455,Horizon  Systems  Pvt  Ltd,PO02144,POL002144,2026-03-08,2026-03-13,UTI-141,2,2640.08,0.12,5280.16,633.62,5913.78,INR,Email OCR,0,
INV02357,INVL002357,SUP-INV02357,V0458,Bluewave Enterprises Pvt Ltd,PO04716,POL004716,2026-04-28,2026-05-01,LOG-107,20,10289.89,0.12,205797.8,24695.74,230493.54,INR,EDI,0,
INV02358,INVL002358,SUP-INV02358,V0246,Global Services Pvt Ltd,PO04523,POL004523,2026-07-21,2026-07-26,IT -026,50,12131.59,0.12,606579.5,72789.54,679369.04,INR,EDI,0,
INV02359,INVL002359,SUP-INV02359,V0010,Fusion Enterprises,PO04840,POL004840,2026-05-01,2026-05-04,PRO-073,10,15272.53,0.05,152725.3,7636.26,160361.56,INR,EDI,0,
INV02360,INVL002360,SUP-INV02360,V0386,Apex Systems Pvt Ltd,PO01850,POL001850,2026-05-31,2026-06-07,MAN-151,1,2028.35,0.05,2028.35,101.42,2129.77,INR,Vendor Portal,0,
INV02361,INVL002361,SUP-INV02361,V0356,Crest Logistics Pvt Ltd,PO01831,POL001831,2026-06-21,2026-06-28,MAR-047,1,14537.68,0.18,14537.68,2616.78,17154.46,INR,Email OCR,0,
INV02362,INVL002362,SUP-INV02362,V0157,Apex Enterprises Pvt Ltd,PO01132,POL001132,2026-06-21,2026-06-27,MAN-014,2,495.34,0.18,990.68,178.32,1169.0,INR,Supplier Network,0,
INV02363,INVL002363,SUP-INV02363,V0345,EVERGREEN LOGISTICS PVT LTD,PO04807,POL004807,2026-02-22,2026-02-22,UTI-099,2,4349.29,0.18,8698.58,1565.74,10264.32,INR,Email OCR,0,
INV02364,INVL002364,SUP-INV02364,V0288,Apex Components Pvt Ltd,PO00401,POL000401,2026-07-29,2026-08-03,FAC-134,100,2324.8,0.05,232480.0,11624.0,244104.0,INR,Supplier Network,0,
INV02365,INVL002365,SUP-INV02365,V0008,Crest Logistics Pvt Ltd,PO01958,POL001958,2026-01-19,2026-01-26,UTI-046,500,3882.8,0.0,1941400.0,0.0,1941400.0,INR,Email OCR,0,
INV02366,INVL002366,SUP-INV02366,V0328,Bluewave Supplies Pvt Ltd,PO04117,POL004117,2026-01-19,2026-01-23,PRO-063,100,33404.91,0.12,3340491.0,400858.92,3741349.92,INR,Supplier Network,0,
INV02367,INVL002367,SUP-INV02367,V0225,Delta Supplies Pvt Ltd,PO04029,POL004029,2026-02-06,2026-02-13,FAC-053,50,6085.0,0.12,304250.0,36510.0,340760.0,INR,EDI,0,
INV02368,INVL002368,SUP-INV02368,V0031,Delta Solutions Pvt Ltd,PO03584,POL003584,2026-06-21,2026-06-24,IT -100,20,19238.36,0.05,384767.2,19238.36,404005.56,INR,Vendor Portal,0,
INV02369,INVL002369,SUP-INV02369,V0493,Evergreen Logistics Pvt Ltd,PO03194,POL003194,2026-09-05,2026-09-08,IT -102,1,22440.87,0.05,22440.87,1122.04,23562.91,INR,Supplier Network,0,
INV02370,INVL002370,SUP-INV02370,V0096,Global Components Pvt Ltd,PO00336,POL000336,2026-08-24,2026-08-31,OFF-060,500,995.42,0.05,497710.0,24885.5,522595.5,INR,Email OCR,0,
INV02371,INVL002371,SUP-INV02371,V0287,Crest Systems Pvt Ltd,PO00712,POL000712,2026-04-19,2026-04-24,MAR-025,5,13553.38,0.18,67766.9,12198.04,79964.94,INR,Vendor Portal,0,
INV02372,INVL002372,SUP-INV02372,V0022,Horizon Components Pvt Ltd,PO01019,POL001019,2026-04-03,2026-04-11,MAN-045,20,1304.96,0.05,26099.2,1304.96,27404.16,INR,Vendor Portal,0,
INV02373,INVL002373,SUP-INV02373,V0080,Indus Industries,PO02389,POL002389,2026-08-04,2026-08-08,PRO-141,50,38208.59,0.05,1910429.5,95521.48,2005950.98,INR,Supplier Network,0,
INV02374,INVL002374,SUP-INV02374,V0127,Global Components Pvt Ltd,PO02513,POL002513,2026-07-30,2026-07-31,LOG-056,250,7389.54,0.05,1847385.0,92369.25,1939754.25,INR,Vendor Portal,0,
INV02375,INVL002375,SUP-INV02375,V0384,Horizon Services Pvt Ltd,PO00533,POL000533,2026-05-05,2026-05-06,FAC-068,500,5769.03,0.0,2884515.0,0.0,2884515.0,INR,Supplier Network,0,
INV02376,INVL002376,SUP-INV02376,V0298,Bluewave Supplies Pvt Ltd,PO01431,POL001431,2026-03-26,2026-03-30,MAN-148,20,719.09,0.05,14381.8,719.09,15100.89,INR,Email OCR,0,
INV02377,INVL002377,SUP-INV02377,V0270,Fusion Services Pvt Ltd,PO01184,POL001184,2026-08-11,2026-08-18,IT -122,250,20721.1,0.0,5180275.0,0.0,5180275.0,INR,Email OCR,0,
INV02378,INVL002378,SUP-INV02378,V0004,Jupiter Services Pvt Ltd,PO01968,POL001968,2026-03-29,2026-04-01,UTI-149,500,950.35,0.0,475175.0,0.0,475175.0,INR,Vendor Portal,0,
INV02379,INVL002379,SUP-INV02379,V0068,Delta Systems Pvt Ltd,PO03742,POL003742,2026-03-01,2026-03-01,PRO-022,2,4789.17,0.0,9578.34,0.0,9578.34,INR,Vendor Portal,0,
INV02380,INVL002380,SUP-INV02380,V0416,Crest Enterprises Pvt Ltd,PO03339,POL003339,2026-04-13,2026-04-18,IT -043,1,19973.88,0.12,19973.88,2396.87,22370.75,INR,EDI,0,
INV02381,INVL002381,SUP-INV02381,V0340,Fusion Logistics Pvt Ltd,PO00917,POL000917,2026-06-27,2026-06-30,MAR-159,50,729.25,0.05,36462.5,1823.12,38285.62,INR,Email OCR,0,
INV02382,INVL002382,SUP-INV02382,V0093,Delta Solutions Pvt Ltd,PO01757,POL001757,2026-07-20,2026-07-27,FAC-126,50,2860.58,0.18,143029.0,25745.22,168774.22,INR,EDI,0,
INV02383,INVL002383,SUP-INV02383,V0318,Global Solutions,PO04464,POL004464,2026-06-27,2026-06-28,IT -057,5,22412.74,0.18,112063.7,20171.47,132235.17,INR,EDI,0,
INV02384,INVL002384,SUP-INV02384,V0377,Fusion Solutions Pvt Ltd,PO01464,POL001464,2026-02-23,2026-02-23,MAN-153,2,3151.56,0.12,6303.12,756.37,7059.49,INR,Email OCR,0,
INV02385,INVL002385,SUP-INV02385,V0411,Horizon Components Pvt Ltd,PO03957,POL003957,2026-03-11,2026-03-12,OFF-135,500,1007.42,0.12,503710.0,60445.2,564155.2,INR,EDI,0,
INV02386,INVL002386,SUP-INV02386,V0060,EVERGREEN INDUSTRIES PVT LTD,PO02734,POL002734,2026-08-07,2026-08-15,MAR-107,250,1577.39,0.0,394347.5,0.0,394347.5,INR,Supplier Network,0,
INV02387,INVL002387,SUP-INV02387,V0298,Bluewave Supplies Pvt Ltd,PO01504,POL001504,2026-04-08,2026-04-10,MAN-114,50,2020.32,0.12,101016.0,12121.92,113137.92,INR,EDI,0,
INV02388,INVL002388,SUP-INV02388,V0316,DELTA SOLUTIONS PVT LTD,PO04486,POL004486,2026-04-19,2026-04-25,MAR-135,10,4499.36,0.0,44993.6,0.0,44993.6,INR,Supplier Network,0,
INV02389,INVL002389,SUP-INV02389,V0314,Indus Industries Pvt Ltd,PO04739,POL004739,2026-04-05,2026-04-12,MAR-095,50,3360.51,0.05,168025.5,8401.27,176426.77,INR,Vendor Portal,0,
INV02390,INVL002390,SUP-INV02390,V0446,Horizon Services Pvt Ltd,PO01905,POL001905,2026-09-19,2026-09-25,MAN-140,250,2867.47,0.12,716867.5,86024.1,802891.6,INR,Supplier Network,0,
INV02391,INVL002391,SUP-INV02391,V0202,Indus Industries Pvt Ltd,PO04461,POL004461,2026-04-17,2026-04-21,MAN-059,5,1605.44,0.05,8027.2,401.36,8428.56,INR,Email OCR,0,
INV02392,INVL002392,SUP-INV02392,V0451,Apex  Solutions  Pvt  Ltd,PO00485,POL000485,2026-01-27,2026-01-31,IT -133,2,10874.43,0.12,21748.86,2609.86,24358.72,INR,Supplier Network,0,
INV02393,INVL002393,SUP-INV02393,V0326,Crest Services Pvt Ltd,PO01575,POL001575,2026-03-15,2026-03-17,PRO-020,250,30511.33,0.05,7627832.5,381391.62,8009224.12,INR,Email OCR,0,
INV02394,INVL002394,SUP-INV02394,V0308,Apex Components,PO00087,POL000087,2026-04-01,2026-04-01,MAR-041,10,8474.43,0.05,84744.3,4237.22,88981.52,INR,Supplier Network,0,
INV02395,INVL002395,SUP-INV02395,V0406,Indus Logistics Pvt Ltd,PO00232,POL000232,2026-06-17,2026-06-19,FAC-022,2,3212.93,0.05,6425.86,321.29,6747.15,INR,Email OCR,0,
INV02396,INVL002396,SUP-INV02396,V0058,DELTA LOGISTICS PVT LTD,PO01848,POL001848,2026-04-02,2026-04-08,FAC-114,5,6661.98,0.0,33309.9,0.0,33309.9,INR,Vendor Portal,0,
INV02397,INVL002397,SUP-INV02397,V0096,Global Components Pvt Ltd,PO01124,POL001124,2026-09-15,2026-09-21,OFF-091,5,1183.06,0.12,5915.3,709.84,6625.14,INR,Vendor Portal,0,
INV02398,INVL002398,SUP-INV02398,V0111,FUSION SOLUTIONS PVT LTD,PO02370,POL002370,2026-05-06,2026-05-10,PRO-059,1,6525.28,0.0,6525.28,0.0,6525.28,INR,Vendor Portal,0,
INV02399,INVL002399,SUP-INV02399,V0463,Jupiter Services Pvt Ltd,PO01497,POL001497,2026-06-18,2026-06-20,IT -058,100,3081.14,0.18,308114.0,55460.52,363574.52,INR,EDI,0,
INV02400,INVL002400,SUP-INV02400,V0440,GLOBAL SYSTEMS PVT LTD,PO00821,POL000821,2026-06-13,2026-06-18,PRO-078,20,10693.66,0.05,213873.2,10693.66,224566.86,INR,Vendor Portal,0,
INV02401,INVL002401,SUP-INV02401,V0169,Apex Logistics Pvt Ltd,PO01954,POL001954,2026-06-14,2026-06-16,IT -093,50,21763.84,0.12,1088192.0,130583.04,1218775.04,INR,EDI,0,
INV02402,INVL002402,SUP-INV02402,V0371,Evergreen Enterprises Pvt Ltd,PO04491,POL004491,2026-04-05,2026-04-05,MAN-065,100,237.51,0.18,23751.0,4275.18,28026.18,INR,EDI,0,
INV02403,INVL002403,SUP-INV02403,V0327,Indus Services Pvt Ltd,PO03705,POL003705,2026-09-18,2026-09-22,MAN-157,500,2571.84,0.18,1285920.0,231465.6,1517385.6,INR,Vendor Portal,0,
INV02404,INVL002404,SUP-INV02404,V0463,Jupiter  Services  Pvt  Ltd,PO04267,POL004267,2026-07-03,2026-07-07,IT -135,500,17783.54,0.05,8891770.0,444588.5,9336358.5,INR,Vendor Portal,0,
INV02405,INVL002405,SUP-INV02405,V0305,Fusion Systems Pvt Ltd,PO04320,POL004320,2026-05-11,2026-05-18,IT -117,100,20061.58,0.05,2006158.0,100307.9,2106465.9,INR,Email OCR,0,
INV02406,INVL002406,SUP-INV02406,V0076,Apex Systems Pvt Ltd,PO04468,POL004468,2026-05-23,2026-05-31,MAN-063,100,3432.62,0.18,343262.0,61787.16,405049.16,INR,Email OCR,0,
INV02407,INVL002407,SUP-INV02407,V0164,Global Logistics Pvt Ltd,PO03168,POL003168,2026-05-24,2026-05-30,LOG-102,500,2561.65,0.18,1280825.0,230548.5,1511373.5,INR,Email OCR,0,
INV02408,INVL002408,SUP-INV02408,V0413,Indus Logistics Pvt Ltd,PO00085,POL000085,2026-02-23,2026-02-23,UTI-006,100,2233.26,0.0,223326.0,0.0,223326.0,INR,Vendor Portal,0,
INV02409,INVL002409,SUP-INV02409,V0270,Fusion Services Pvt Ltd,PO00100,POL000100,2026-03-05,2026-03-06,IT -139,5,11292.56,0.05,56462.8,2823.14,59285.94,INR,Supplier Network,0,
INV02410,INVL002410,SUP-INV02410,V0060,Evergreen Industries Pvt Ltd,PO01221,POL001221,2026-02-09,2026-02-09,MAR-057,10,15387.2,0.05,153872.0,7693.6,161565.6,INR,Supplier Network,0,
INV02411,INVL002411,SUP-INV02411,V0347,HORIZON COMPONENTS PVT LTD,PO01728,POL001728,2026-06-11,2026-06-19,OFF-036,100,1293.72,0.18,129372.0,23286.96,152658.96,INR,Vendor Portal,0,
INV02412,INVL002412,SUP-INV02412,V0442,Crest Logistics Pvt Ltd,PO02229,POL002229,2026-02-17,2026-02-18,UTI-040,50,2668.76,0.0,133438.0,0.0,133438.0,INR,Supplier Network,0,
INV02413,INVL002413,SUP-INV02413,V0476,Delta Logistics Pvt Ltd,PO04823,POL004823,2026-08-06,2026-08-14,PRO-131,10,5075.02,0.18,50750.2,9135.04,59885.24,INR,Supplier Network,0,
INV02414,INVL002414,SUP-INV02414,V0419,Fusion Supplies Pvt Ltd,PO01750,POL001750,2026-05-23,2026-05-31,UTI-064,500,3667.76,0.05,1833880.0,91694.0,1925574.0,INR,EDI,0,
INV02415,INVL002415,SUP-INV02415,V0226,Horizon Supplies,PO03197,POL003197,2026-07-18,2026-07-18,IT -082,10,6025.57,0.0,60255.7,0.0,60255.7,INR,Supplier Network,0,
