payment_id,invoice_id,payment_date,payment_amount,status
PAY001762,INV01762,2026-08-21,1885.42,Paid
PAY001763,INV01763,2026-02-27,64411.2,Paid
PAY001764,INV01764,2026-10-04,63937.12,Paid
PAY001765,INV01765,2026-08-11,606.57,Paid
PAY001766,INV01766,2026-08-04,51627.0,Paid
PAY001767,INV01767,2026-09-06,26760.61,Paid
PAY001768,INV01768,2026-08-23,160943.0,Paid
PAY001769,INV01769,2026-05-14,20238.27,Paid
PAY001770,INV01770,2026-10-23,3126.39,Paid
PAY001771,INV01771,2026-03-26,2193.46,Paid
PAY001772,INV01772,2026-03-12,12124.19,Paid
PAY001773,INV01773,2026-09-06,6038295.2,Paid
PAY001774,INV01774,2026-06-06,4941.28,Paid
PAY001775,INV01775,2026-04-14,2398.93,Paid
PAY001776,INV01776,2026-05-30,489953.7,Paid
PAY001777,INV01777,2026-03-17,1019855.2,Paid
PAY001778,INV01778,2026-04-11,102868.6,Paid
PAY001779,INV01779,2026-04-10,8324400.0,Paid
PAY001780,INV01780,2026-07-07,367578.02,Paid
PAY001781,INV01781,2026-06-08,11937.18,Paid
PAY001782,INV01782,2026-05-05,166038.3,Paid
PAY001783,INV01783,2026-08-21,34902.53,Paid
PAY001784,INV01784,2026-03-27,44154.23,Paid
PAY001785,INV01785,2026-07-16,2516532.5,Paid
PAY001786,INV01786,2026-05-23,17617.58,Paid
PAY001787,INV01787,2026-07-23,404005.56,Paid
PAY001788,INV01788,2026-06-27,378242.6,Paid
PAY001789,INV01789,2026-06-21,450.76,Paid
PAY001790,INV01790,2026-08-19,87191.6,Paid
PAY001791,INV01791,2026-08-22,709908.64,Paid
PAY001792,INV01792,2026-08-13,37990.16,Paid
PAY001793,INV01793,2026-06-22,842063.93,Paid
PAY001794,INV01794,2026-07-31,19450.55,Paid
PAY001795,INV01795,2026-08-03,128526.83,Paid
PAY001796,INV01796,2026-05-22,1124948.87,Paid
PAY001797,INV01797,2026-09-02,29157.2,Paid
PAY001798,INV01798,2026-04-16,79964.94,Paid
PAY001799,INV01799,2026-06-28,78142.58,Paid
PAY001800,INV01800,2026-06-07,63705.15,Paid
PAY001801,INV01801,2026-06-22,70218.33,Paid
PAY001802,INV01802,2026-03-29,272414.8,Paid
PAY001803,INV01803,2026-06-21,82036.55,Paid
PAY001804,INV01804,2026-03-08,43708.22,Paid
PAY001805,INV01805,2026-08-28,16339.0,Paid
PAY001806,INV01806,2026-05-16,7148.11,Paid
PAY001807,INV01807,2026-06-27,9077.0,Paid
PAY001808,INV01808,2026-08-04,435722.43,Paid
PAY001809,INV01809,2026-04-23,3696425.0,Paid
PAY001810,INV01810,2026-06-08,37441.8,Paid
PAY001811,INV01811,2026-03-14,658306.95,Paid
PAY001812,INV01812,2026-03-21,21967.46,Paid
PAY001813,INV01813,2026-03-11,48736.43,Paid
PAY001814,INV01814,2026-07-25,7675438.4,Paid
PAY001815,INV01815,2026-04-27,11968.4,Paid
PAY001816,INV01816,2026-06-13,1882315.0,Paid
PAY001817,INV01817,2026-07-27,503798.64,Paid
PAY001818,INV01818,2026-08-01,8735250.0,Paid
PAY001819,INV01819,2026-08-12,172011.17,Paid
PAY001820,INV01820,2026-07-31,1939754.25,Paid
PAY001821,INV01821,2026-05-12,1202041.22,Paid
PAY001822,INV01822,2026-07-03,9053.26,Paid
PAY001823,INV01823,2026-07-28,22407.85,Paid
PAY001824,INV01824,2026-06-27,2244.61,Paid
PAY001825,INV01825,2026-08-22,5442.18,Paid
PAY001826,INV01826,2026-05-17,63761.21,Paid
PAY001827,INV01827,2026-08-31,37007.78,Paid
PAY001828,INV01828,2026-04-30,34113.5,Paid
PAY001829,INV01829,2026-05-02,37652.5,Paid
PAY001830,INV01830,2026-04-10,7613.65,Paid
PAY001831,INV01831,2026-04-18,4498.95,Paid
PAY001832,INV01832,2026-06-14,52511.65,Paid
PAY001833,INV01833,2026-03-10,475093.5,Paid
PAY001834,INV01834,2026-06-06,940225.0,Paid
PAY001835,INV01835,2026-07-22,2636870.0,Paid
PAY001836,INV01836,2026-07-30,17559.82,Paid
PAY001837,INV01837,2026-04-17,6658.44,Paid
PAY001838,INV01838,2026-03-16,8739.0,Paid
PAY001839,INV01839,2026-06-01,247070.88,Paid
PAY001840,INV01840,2026-03-24,825843.2,Paid
PAY001841,INV01841,2026-06-25,1218775.04,Paid
PAY001842,INV01842,2026-08-17,36498.0,Paid
PAY001843,INV01843,2026-05-22,869.85,Paid
PAY001844,INV01844,2026-07-28,5692.4,Paid
PAY001845,INV01845,2026-07-09,2049.5,Paid
PAY001846,INV01846,2026-02-07,174348.0,Paid
PAY001847,INV01847,2026-08-08,1042754.2,Paid
PAY001848,INV01848,2026-07-05,34646.83,Paid
PAY001849,INV01849,2026-06-26,81977.84,Paid
PAY001850,INV01850,2026-05-05,1121339.62,Paid
PAY001851,INV01851,2026-08-09,63295.9,Paid
PAY001852,INV01852,2026-07-28,14065.54,Paid
PAY001853,INV01853,2026-06-26,4345847.52,Paid
PAY001854,INV01854,2026-06-28,13340.01,Paid
PAY001855,INV01855,2026-05-27,61356.75,Paid
PAY001856,INV01856,2026-06-09,26866.14,Paid
PAY001857,INV01857,2026-07-13,22208.0,Paid
PAY001858,INV01858,2026-03-04,3096.9,Paid
PAY001859,INV01859,2026-03-23,26191.65,Paid
PAY001860,INV01860,2026-08-08,2232804.0,Paid
PAY001861,INV01861,2026-04-22,14687.59,Paid
PAY001862,INV01862,2026-09-20,86632.22,Paid
PAY001863,INV01863,2026-04-06,44298.69,Paid
PAY001864,INV01864,2026-09-10,88907.1,Paid
PAY001865,INV01865,2026-02-15,9646.04,Paid
PAY001866,INV01866,2026-04-11,168154.13,Paid
PAY001867,INV01867,2026-10-26,100041.58,Paid
PAY001868,INV01868,2026-05-21,11535.09,Paid
PAY001869,INV01869,2026-05-01,3056.13,Paid
PAY001870,INV01870,2026-02-03,331638.72,Paid
PAY001871,INV01871,2026-05-12,25243.1,Paid
PAY001872,INV01872,2026-03-15,19479405.0,Paid
PAY001873,INV01873,2026-08-07,95647.0,Paid
PAY001874,INV01874,2026-07-11,995.8,Paid
PAY001875,INV01875,2026-05-21,1842.56,Paid
PAY001876,INV01876,2026-05-06,213188.59,Paid
PAY001877,INV01877,2026-04-10,5720262.4,Paid
PAY001878,INV01878,2026-09-30,83397.26,Paid
PAY001879,INV01879,2026-08-14,2146036.5,Paid
PAY001880,INV01880,2026-03-24,263384.0,Paid
PAY001881,INV01881,2026-03-09,144763.11,Paid
PAY001882,INV01882,2026-08-09,2005950.98,Paid
PAY001883,INV01883,2026-07-24,348480.72,Paid
PAY001884,INV01884,2026-04-14,2015.44,Paid
PAY001885,INV01885,2026-04-02,119449.58,Paid
PAY001886,INV01886,2026-03-07,10996.18,Paid
PAY001887,INV01887,2026-07-26,9460.9,Paid
PAY001888,INV01888,2026-06-23,18006.08,Paid
PAY001889,INV01889,2026-03-31,17581.54,Paid
PAY001890,INV01890,2026-05-04,185609.55,Paid
PAY001891,INV01891,2026-06-13,5674177.5,Paid
PAY001892,INV01892,2026-06-19,366440.0,Paid
PAY001893,INV01893,2026-07-28,336834.5,Paid
PAY001894,INV01894,2026-02-22,2346516.38,Paid
PAY001895,INV01895,2026-06-10,163392.18,Paid
PAY001896,INV01896,2026-05-21,192693.2,Paid
PAY001897,INV01897,2026-04-04,142534.56,Paid
PAY001898,INV01898,2026-06-19,2226.95,Paid
PAY001899,INV01899,2026-09-01,368918.15,Paid
PAY001900,INV01900,2026-08-19,384673.0,Paid
PAY001901,INV01901,2026-08-26,9007006.4,Paid
PAY001902,INV01902,2026-09-29,1026.72,Paid
PAY001903,INV01903,2026-06-04,52784.97,Paid
PAY001904,INV01904,2026-05-31,95829.75,Paid
PAY001905,INV01905,2026-04-16,77529.0,Paid
PAY001906,INV01906,2026-08-05,140747.0,Paid
PAY001907,INV01907,2026-06-13,3545.7,Paid
PAY001908,INV01908,2026-07-25,3503.16,Paid
PAY001909,INV01909,2026-05-18,109179.32,Paid
PAY001910,INV01910,2026-08-16,52599.12,Paid
PAY001911,INV01911,2026-06-05,2958535.0,Paid
PAY001912,INV01912,2026-05-09,17156.33,Paid
PAY001913,INV01913,2026-06-19,1085302.4,Paid
PAY001914,INV01914,2026-07-27,4998490.0,Paid
PAY001915,INV01915,2026-05-27,733622.52,Paid
PAY001916,INV01916,2026-05-28,342552.5,Paid
PAY001917,INV01917,2026-03-30,21810.01,Paid
PAY001918,INV01918,2026-07-31,930.95,Paid
PAY001919,INV01919,2026-03-26,7813.4,Paid
PAY001920,INV01920,2026-06-06,2079.63,Paid
PAY001921,INV01921,2026-08-16,14900.03,Paid
PAY001922,INV01922,2026-07-07,11663153.25,Paid
PAY001923,INV01923,2026-04-24,42296.13,Paid
PAY001924,INV01924,2026-03-16,6300.92,Paid
PAY001925,INV01925,2026-07-18,611949.41,Paid
PAY001926,INV01926,2026-05-02,78337.19,Paid
PAY001927,INV01927,2026-07-26,191530.3,Paid
PAY001928,INV01928,2026-03-02,3716900.25,Paid
PAY001929,INV01929,2026-03-28,30952.53,Paid
PAY001930,INV01930,2026-06-16,20676.24,Paid
PAY001931,INV01931,2026-03-04,31152.49,Paid
PAY001932,INV01932,2026-04-21,2633689.2,Paid
PAY001933,INV01933,2026-07-05,778052.0,Paid
PAY001934,INV01934,2026-10-14,13722.91,Paid
PAY001935,INV01935,2026-08-05,18937.64,Paid
PAY001936,INV01936,2026-08-02,1856989.58,Paid
PAY001937,INV01937,2026-05-20,111316.8,Paid
PAY001938,INV01938,2026-05-16,1837614.0,Paid
PAY001939,INV01939,2026-04-23,654.95,Paid
PAY001940,INV01940,2026-09-30,76922.37,Paid
PAY001941,INV01941,2026-08-04,1086397.0,Paid
PAY001942,INV01942,2026-08-21,766688.47,Paid
PAY001943,INV01943,2026-07-14,9865.27,Paid
PAY001944,INV01944,2026-10-21,358442.0,Paid
PAY001945,INV01945,2026-05-09,3211.31,Paid
PAY001946,INV01946,2026-06-30,69922.4,Paid
PAY001947,INV01947,2026-08-12,23151.74,Paid
PAY001948,INV01948,2026-06-26,560374.5,Paid
PAY001949,INV01949,2026-04-26,290326.18,Paid
PAY001950,INV01950,2026-09-29,766688.47,Paid
PAY001951,INV01951,2026-05-20,5990.51,Paid
PAY001952,INV01952,2026-08-16,2853.8,Paid
PAY001953,INV01953,2026-05-26,401329.95,Paid
PAY001954,INV01954,2026-07-18,401329.95,Paid
PAY001955,INV01955,2026-05-31,1038764.62,Paid
PAY001956,INV01956,2026-03-21,362321.92,Paid
PAY001957,INV01957,2026-07-25,24653.88,Paid
PAY001958,INV01958,2026-07-20,1515.66,Paid
PAY001959,INV01959,2026-06-07,311922.2,Paid
PAY001960,INV01960,2026-07-02,15486.5,Paid
PAY001961,INV01961,2026-07-11,506786.4,Paid
PAY001962,INV01962,2026-11-24,196747.21,Paid
PAY001963,INV01963,2026-08-06,47702.0,Paid
PAY001964,INV01964,2026-10-14,2236799.6,Paid
PAY001965,INV01965,2026-07-02,291193.91,Paid
PAY001966,INV01966,2026-06-21,10010.39,Paid
PAY001967,INV01967,2026-07-18,16999.98,Paid
PAY001968,INV01968,2026-06-15,1215466.08,Paid
PAY001969,INV01969,2026-08-06,28283.52,Paid
PAY001970,INV01970,2026-04-29,13868.09,Paid
PAY001971,INV01971,2026-05-03,10326957.38,Paid
PAY001972,INV01972,2026-05-09,157392.27,Paid
PAY001973,INV01973,2026-04-11,2286093.6,Paid
PAY001974,INV01974,2026-05-13,2426.22,Paid
PAY001975,INV01975,2026-09-06,219137.2,Paid
PAY001976,INV01976,2026-06-18,3804.89,Paid
PAY001977,INV01977,2026-04-22,2844.08,Paid
PAY001978,INV01978,2026-09-11,121361.74,Paid
PAY001979,INV01979,2026-03-02,407746.0,Paid
PAY001980,INV01980,2026-08-03,2384.16,Paid
PAY001981,INV01981,2026-08-02,535737.7,Paid
PAY001982,INV01982,2026-09-13,206342.02,Paid
PAY001983,INV01983,2026-07-01,780685.5,Paid
PAY001984,INV01984,2026-02-21,37853.48,Paid
PAY001985,INV01985,2026-03-28,6681.2,Paid
PAY001986,INV01986,2026-06-04,62246.1,Paid
PAY001987,INV01987,2026-09-03,291193.91,Paid
PAY001988,INV01988,2026-08-27,4019567.5,Paid
PAY001989,INV01989,2026-04-23,678.03,Paid
PAY001990,INV01990,2026-04-11,16504.48,Paid
PAY001991,INV01991,2026-06-09,533072.08,Paid
PAY001992,INV01992,2026-07-15,58106.98,Paid
PAY001993,INV01993,2026-07-27,604750.94,Paid
PAY001994,INV01994,2026-06-08,985.13,Paid
PAY001995,INV01995,2026-03-06,36002.56,Paid
PAY001996,INV01996,2026-06-01,3106989.2,Paid
PAY001997,INV01997,2026-09-07,1459421.6,Paid
PAY001998,INV01998,2026-09-11,5425.62,Paid
PAY001999,INV01999,2026-03-20,396069.0,Paid
PAY002000,INV02000,2026-05-06,163989.21,Paid
PAY002001,INV02001,2026-04-01,1107044.96,Paid
PAY002002,INV02002,2026-08-07,2524.04,Paid
PAY002003,INV02003,2026-04-09,35782.08,Paid
PAY002004,INV02004,2026-06-26,416240.0,Paid
PAY002005,INV02005,2026-04-24,1889357.5,Paid
PAY002006,INV02006,2026-06-06,3585.95,Paid
PAY002007,INV02007,2026-08-02,12203.52,Paid
PAY002008,INV02008,2026-09-12,450129.75,Paid
PAY002009,INV02009,2026-05-20,6341.79,Paid
PAY002010,INV02010,2026-03-27,13834.91,Paid
PAY002011,INV02011,2026-08-03,86894.7,Paid
PAY002012,INV02012,2026-06-17,318246.66,Paid
PAY002013,INV02013,2026-09-20,38492.38,Paid
PAY002014,INV02014,2026-03-04,28581.28,Paid
PAY002015,INV02015,2026-10-14,3344.92,Paid
PAY002016,INV02016,2026-06-20,20083900.9,Paid
PAY002017,INV02017,2026-04-26,26522.01,Paid
PAY002018,INV02018,2026-10-16,357601.12,Paid
PAY002019,INV02019,2026-04-04,13233.1,Paid
PAY002020,INV02020,2026-05-21,67615.3,Paid
PAY002021,INV02021,2026-04-29,288792.0,Paid
PAY002022,INV02022,2026-04-24,339800.2,Paid
PAY002023,INV02023,2026-03-26,2346516.38,Paid
PAY002024,INV02024,2026-08-09,3546.63,Paid
PAY002025,INV02025,2026-04-08,57079.2,Paid
PAY002026,INV02026,2026-05-29,3686.86,Paid
PAY002027,INV02027,2026-08-17,1837580.85,Paid
PAY002028,INV02028,2026-08-27,3431423.48,Paid
PAY002029,INV02029,2026-08-04,473970.0,Paid
PAY002030,INV02030,2026-08-14,173710.95,Paid
PAY002031,INV02031,2026-07-14,187654.0,Paid
PAY002032,INV02032,2026-09-09,14914824.75,Paid
PAY002033,INV02033,2026-03-02,12820422.7,Paid
PAY002034,INV02034,2026-06-20,2715420.0,Paid
PAY002035,INV02035,2026-03-22,45717.63,Paid
PAY002036,INV02036,2026-09-28,245238.21,Paid
PAY002037,INV02037,2026-08-19,12872648.25,Paid
PAY002038,INV02038,2026-07-10,79480.55,Paid
PAY002039,INV02039,2026-07-03,171987.2,Paid
PAY002040,INV02040,2026-03-23,2068197.21,Paid
PAY002041,INV02041,2026-09-20,1508.68,Paid
PAY002042,INV02042,2026-05-30,17203.0,Paid
PAY002043,INV02043,2026-03-29,36744.43,Paid
PAY002044,INV02044,2026-04-24,71385.83,Paid
PAY002045,INV02045,2026-07-07,6099.87,Paid
PAY002046,INV02046,2026-04-10,2013855.76,Paid
PAY002047,INV02047,2026-03-15,11169.65,Paid
PAY002048,INV02048,2026-06-04,801633.0,Paid
PAY002049,INV02049,2026-06-21,60084.19,Paid
PAY002050,INV02050,2026-08-12,9166012.8,Paid
PAY002051,INV02051,2026-07-24,279886.56,Paid
PAY002052,INV02052,2026-06-19,20074.29,Paid
PAY002053,INV02053,2026-06-11,16636.31,Paid
PAY002054,INV02054,2026-02-25,1221842.8,Paid
PAY002055,INV02055,2026-06-13,146127.07,Paid
PAY002056,INV02056,2026-05-01,1511932.5,Paid
PAY002057,INV02057,2026-03-30,45040.43,Paid
PAY002058,INV02058,2026-05-19,9757.77,Paid
PAY002059,INV02059,2026-04-30,647186.4,Paid
PAY002060,INV02060,2026-06-10,4439.03,Paid
PAY002061,INV02061,2026-03-21,535017.5,Paid
PAY002062,INV02062,2026-08-09,5752666.5,Paid
PAY002063,INV02063,2026-05-04,11009.44,Paid
PAY002064,INV02064,2026-10-05,4415818.4,Paid
PAY002065,INV02065,2026-10-04,79992.36,Paid
PAY002066,INV02066,2026-07-31,333978.4,Paid
PAY002067,INV02067,2026-07-16,1706676.0,Paid
PAY002068,INV02068,2026-07-06,143022.21,Paid
PAY002069,INV02069,2026-05-17,9786.97,Paid
PAY002070,INV02070,2026-04-17,170015.6,Paid
PAY002071,INV02071,2026-04-23,1193748.0,Paid
PAY002072,INV02072,2026-10-13,7025.09,Paid
PAY002073,INV02073,2026-10-16,1634.33,Paid
PAY002074,INV02074,2026-06-16,338898.0,Paid
PAY002075,INV02075,2026-02-27,33110.39,Paid
PAY002076,INV02076,2026-06-28,87878.38,Paid
PAY002077,INV02077,2026-08-25,7680.73,Paid
PAY002078,INV02078,2026-05-14,68687.8,Paid
PAY002079,INV02079,2026-03-04,985960.0,Paid
PAY002080,INV02080,2026-08-27,1341908.4,Paid
PAY002081,INV02081,2026-06-11,1937.96,Paid
PAY002082,INV02082,2026-04-27,100246.16,Paid
PAY002083,INV02083,2026-07-20,7148.11,Paid
PAY002084,INV02084,2026-06-27,392.84,Paid
PAY002085,INV02085,2026-04-24,1087406.0,Paid
PAY002086,INV02086,2026-06-29,36890.0,Paid
PAY002087,INV02087,2026-08-04,909778.8,Paid
PAY002088,INV02088,2026-06-13,40827.14,Paid
PAY002089,INV02089,2026-07-11,2444442.0,Paid
PAY002090,INV02090,2026-08-14,1552871.25,Paid
PAY002091,INV02091,2026-08-28,3946.91,Paid
PAY002092,INV02092,2026-04-18,23733.66,Paid
PAY002093,INV02093,2026-10-26,13109.35,Paid
PAY002094,INV02094,2026-04-11,5753.03,Paid
PAY002095,INV02095,2026-07-02,562408.06,Paid
PAY002096,INV02096,2026-04-10,163982.28,Paid
PAY002097,INV02097,2026-07-29,6106700.6,Paid
PAY002098,INV02098,2026-11-02,9511.68,Paid
PAY002099,INV02099,2026-06-15,27847.16,Paid
PAY002100,INV02100,2026-08-08,159098.52,Paid
PAY002101,INV02101,2026-03-30,1342017.6,Paid
PAY002102,INV02102,2026-02-27,28247.62,Paid
PAY002103,INV02103,2026-04-04,1949865.0,Paid
PAY002104,INV02104,2026-08-16,409722.88,Paid
PAY002105,INV02105,2026-03-19,2193.46,Paid
PAY002106,INV02106,2026-07-27,174241.54,Paid
PAY002107,INV02107,2026-02-25,8193.4,Paid
PAY002108,INV02108,2026-03-17,760274.0,Paid
PAY002109,INV02109,2026-03-21,651397.5,Paid
PAY002110,INV02110,2026-10-02,1038906.4,Paid
PAY002111,INV02111,2026-07-26,607508.25,Paid
PAY002112,INV02112,2026-09-01,3701840.0,Paid
PAY002113,INV02113,2026-08-13,16734.35,Paid
PAY002114,INV02114,2026-10-02,83153.77,Paid
PAY002115,INV02115,2026-08-11,2128.82,Paid
PAY002116,INV02116,2026-05-24,61282.8,Paid
PAY002117,INV02117,2026-07-01,6036.77,Paid
PAY002118,INV02118,2026-04-02,10413.87,Paid
PAY002119,INV02119,2026-07-25,156196.32,Paid
PAY002120,INV02120,2026-03-31,13976.5,Paid
PAY002121,INV02121,2026-06-05,1507.48,Paid
PAY002122,INV02122,2026-07-20,308863.52,Paid
PAY002123,INV02123,2026-08-25,19539.55,Paid
PAY002124,INV02124,2026-06-28,43556.4,Paid
PAY002125,INV02125,2026-06-19,54738.82,Paid
PAY002126,INV02126,2026-06-25,27895.13,Paid
PAY002127,INV02127,2026-05-27,74444.55,Paid
PAY002128,INV02128,2026-02-02,2225.05,Paid
PAY002129,INV02129,2026-08-31,3674.98,Paid
PAY002130,INV02130,2026-06-18,2845.86,Paid
PAY002131,INV02131,2026-05-24,8876.73,Paid
PAY002132,INV02132,2026-06-24,393741.04,Paid
PAY002133,INV02133,2026-10-14,394427.04,Paid
PAY002134,INV02134,2026-10-02,15352175.0,Paid
PAY002135,INV02135,2026-07-08,11334.96,Paid
PAY002136,INV02136,2026-08-05,158975.67,Paid
PAY002137,INV02137,2026-03-24,133437.94,Paid
PAY002138,INV02138,2026-05-12,1275148.12,Paid
PAY002139,INV02139,2026-04-30,175166.25,Paid
PAY002140,INV02140,2026-07-28,168389.76,Paid
PAY002141,INV02141,2026-05-16,7448925.75,Paid
PAY002142,INV02142,2026-05-30,1509.74,Paid
PAY002143,INV02143,2026-03-22,4426.8,Paid
PAY002144,INV02144,2026-07-11,202596.24,Paid
PAY002145,INV02145,2026-04-20,194335.0,Paid
PAY002146,INV02146,2026-06-18,1853.44,Paid
PAY002147,INV02147,2026-09-15,699581.61,Paid
PAY002148,INV02148,2026-08-27,11618604.5,Paid
PAY002149,INV02149,2026-04-12,2132.52,Paid
PAY002150,INV02150,2026-07-10,36491.96,Paid
PAY002151,INV02151,2026-06-21,3535.92,Paid
PAY002152,INV02152,2026-06-20,1439120.0,Paid
PAY002153,INV02153,2026-08-24,331228.36,Paid
PAY002154,INV02154,2026-03-06,2810243.62,Paid
PAY002155,INV02155,2026-03-09,82606.72,Paid
PAY002156,INV02156,2026-04-21,79842.06,Paid
PAY002157,INV02157,2026-04-17,7057.93,Paid
PAY002158,INV02158,2026-08-01,1334105.92,Paid
PAY002159,INV02159,2026-03-02,242991.8,Paid
PAY002160,INV02160,2026-08-06,10761900.0,Paid
PAY002161,INV02161,2026-06-11,516628.0,Paid
PAY002162,INV02162,2026-06-18,95487.0,Paid
PAY002163,INV02163,2026-03-01,52926.72,Paid
PAY002164,INV02164,2026-06-26,87878.38,Paid
PAY002165,INV02165,2026-09-18,5232850.88,Paid
PAY002166,INV02166,2026-05-04,536360.0,Paid
PAY002167,INV02167,2026-05-11,603401.12,Paid
PAY002168,INV02168,2026-07-06,3624310.0,Paid
PAY002169,INV02169,2026-04-20,31506.7,Paid
PAY002170,INV02170,2026-03-31,4083.57,Paid
PAY002171,INV02171,2026-04-26,78534.2,Paid
PAY002172,INV02172,2026-10-05,1940.2,Paid
PAY002173,INV02173,2026-06-01,4633.0,Paid
PAY002174,INV02174,2026-03-19,131526.42,Paid
PAY002175,INV02175,2026-07-15,1259.6,Paid
PAY002176,INV02176,2026-05-13,3166.9,Paid
PAY002177,INV02177,2026-05-06,70629.61,Paid
PAY002178,INV02178,2026-05-09,55202.78,Paid
PAY002179,INV02179,2026-03-17,119449.58,Paid
PAY002180,INV02180,2026-08-29,17227858.4,Paid
PAY002181,INV02181,2026-10-27,663297.15,Paid
PAY002182,INV02182,2026-07-07,76325.6,Paid
PAY002183,INV02183,2026-05-09,791950.88,Paid
PAY002184,INV02184,2026-08-15,59077.17,Paid
PAY002185,INV02185,2026-03-17,225461.6,Paid
PAY002186,INV02186,2026-07-22,3204282.0,Paid
PAY002187,INV02187,2026-02-19,5450382.0,Paid
PAY002188,INV02188,2026-07-19,23151.72,Paid
PAY002189,INV02189,2026-04-05,8432.01,Paid
PAY002190,INV02190,2026-08-03,445191.58,Paid
PAY002191,INV02191,2026-02-05,86404.5,Paid
PAY002192,INV02192,2026-08-19,42311.85,Paid
PAY002193,INV02193,2026-08-13,368661.3,Paid
PAY002194,INV02194,2026-08-23,975284.75,Paid
PAY002195,INV02195,2026-06-13,493297.5,Paid
PAY002196,INV02196,2026-08-05,639883.91,Paid
PAY002197,INV02197,2026-08-29,279277.6,Paid
PAY002198,INV02198,2026-09-10,3027.96,Paid
PAY002199,INV02199,2026-09-07,1532.33,Paid
PAY002200,INV02200,2026-10-20,3418015.0,Paid
PAY002201,INV02201,2026-10-06,47198.09,Paid
PAY002202,INV02202,2026-06-07,2035196.8,Paid
PAY002203,INV02203,2026-06-13,29326.48,Paid
PAY002204,INV02204,2026-08-05,531144.9,Paid
PAY002205,INV02205,2026-05-14,78367.34,Paid
PAY002206,INV02206,2026-08-04,18221.52,Paid
PAY002207,INV02207,2026-10-11,28658.8,Paid
PAY002208,INV02208,2026-07-22,22744.28,Paid
PAY002209,INV02209,2026-05-22,90491.4,Paid
PAY002210,INV02210,2026-09-11,7615920.0,Paid
PAY002211,INV02211,2026-04-25,368020.76,Paid
PAY002212,INV02212,2026-05-27,8876.73,Paid
PAY002213,INV02213,2026-06-21,16753.82,Paid
PAY002214,INV02214,2026-08-16,7620.14,Paid
PAY002215,INV02215,2026-10-01,28658.8,Paid
PAY002216,INV02216,2026-05-16,6822.52,Paid
PAY002217,INV02217,2026-05-12,66964.46,Paid
PAY002218,INV02218,2026-06-20,508.13,Paid
PAY002219,INV02219,2026-05-21,8204.6,Paid
PAY002220,INV02220,2026-04-17,25494.2,Paid
PAY002221,INV02221,2026-06-29,23291.39,Paid
PAY002222,INV02222,2026-07-22,477482.25,Paid
PAY002223,INV02223,2026-10-20,1135734.08,Paid
PAY002224,INV02224,2026-07-26,57977.35,Paid
PAY002225,INV02225,2026-08-09,242476.6,Paid
PAY002226,INV02226,2026-05-27,35120.19,Paid
PAY002227,INV02227,2026-09-01,7675438.4,Paid
PAY002228,INV02228,2026-07-21,64062.32,Paid
PAY002229,INV02229,2026-07-20,177362.85,Paid
PAY002230,INV02230,2026-05-12,321651.48,Paid
PAY002231,INV02231,2026-09-16,5472.46,Paid
PAY002232,INV02232,2026-02-25,1140196.4,Paid
PAY002233,INV02233,2026-04-21,59285.94,Paid
PAY002234,INV02234,2026-07-08,1277800.0,Paid
PAY002235,INV02235,2026-07-09,12464.2,Paid
PAY002236,INV02236,2026-04-18,140657.44,Paid
PAY002237,INV02237,2026-08-03,19448.94,Paid
PAY002238,INV02238,2026-06-12,6134350.0,Paid
PAY002239,INV02239,2026-07-21,52229.87,Paid
PAY002240,INV02240,2026-06-28,1788.94,Paid
PAY002241,INV02241,2026-10-08,75737.55,Paid
PAY002242,INV02242,2026-06-25,764974.0,Paid
PAY002243,INV02243,2026-06-28,38285.62,Paid
PAY002244,INV02244,2026-08-30,350969.76,Paid
PAY002245,INV02245,2026-07-20,55836.4,Paid
PAY002246,INV02246,2026-05-31,290640.84,Paid
PAY002247,INV02247,2026-06-20,11645.07,Paid
PAY002248,INV02248,2026-04-14,5043473.4,Paid
PAY002249,INV02249,2026-03-16,4856006.8,Paid
PAY002250,INV02250,2026-06-25,1697.19,Paid
PAY002251,INV02251,2026-09-21,450129.75,Paid
PAY002252,INV02252,2026-06-20,1635428.55,Paid
PAY002253,INV02253,2026-04-01,871456.55,Paid
PAY002254,INV02254,2026-07-08,102807.26,Paid
PAY002255,INV02255,2026-09-16,348958.5,Paid
PAY002256,INV02256,2026-05-20,16892.19,Paid
PAY002257,INV02257,2026-09-05,15153.02,Paid
PAY002258,INV02258,2026-04-11,100582.72,Paid
PAY002259,INV02259,2026-05-25,313068.0,Paid
PAY002260,INV02260,2026-09-15,852840.0,Paid
PAY002261,INV02261,2026-05-09,66873.45,Paid
PAY002262,INV02262,2026-02-16,86404.5,Paid
PAY002263,INV02263,2026-04-06,11972.3,Paid
PAY002264,INV02264,2026-05-15,16968.05,Paid
PAY002265,INV02265,2026-08-09,179835.6,Paid
PAY002266,INV02266,2026-04-04,5896250.0,Paid
PAY002267,INV02267,2026-05-07,303929.92,Paid
