po_id,po_line_id,vendor_id,po_date,item_id,ordered_quantity,unit_price,tax_rate,currency
PO01259,POL001259,V0175,2026-04-20,FAC-143,2,3510.88,0.0,INR
PO01260,POL001260,V0483,2026-03-27,LOG-113,250,1973.19,0.0,INR
PO01261,POL001261,V0122,2026-07-29,PRO-015,2,25148.2,0.05,INR
PO01262,POL001262,V0337,2026-04-11,OFF-045,250,1770.04,0.12,INR
PO01263,POL001263,V0033,2026-04-18,FAC-087,10,3645.28,0.12,INR
PO01264,POL001264,V0445,2026-01-02,IT -050,250,19158.86,0.12,INR
PO01265,POL001265,V0405,2026-02-23,FAC-130,10,2660.8,0.18,INR
PO01266,POL001266,V0443,2026-03-05,LOG-010,2,8372.16,0.05,INR
PO01267,POL001267,V0381,2026-03-04,MAR-035,50,2282.56,0.05,INR
PO01268,POL001268,V0091,2026-06-06,FAC-106,2,6520.41,0.18,INR
PO01269,POL001269,V0413,2026-02-03,UTI-085,5,947.37,0.12,INR
PO01270,POL001270,V0335,2026-05-10,PRO-145,10,18280.48,0.05,INR
PO01271,POL001271,V0026,2026-04-05,LOG-027,2,6053.61,0.12,INR
PO01272,POL001272,V0241,2026-06-20,UTI-064,2,2541.25,0.12,INR
PO01273,POL001273,V0229,2026-06-07,OFF-106,1,520.56,0.05,INR
PO01274,POL001274,V0428,2026-02-17,LOG-024,100,658.9,0.05,INR
PO01275,POL001275,V0263,2026-07-25,OFF-018,50,334.53,0.12,INR
PO01276,POL001276,V0483,2026-03-21,LOG-107,5,11854.94,0.18,INR
PO01277,POL001277,V0443,2026-06-02,LOG-118,50,5567.23,0.18,INR
PO01278,POL001278,V0212,2026-06-04,FAC-051,20,4945.81,0.18,INR
PO01279,POL001279,V0323,2026-06-24,FAC-108,2,7138.75,0.12,INR
PO01280,POL001280,V0101,2026-04-20,IT -141,1,15288.22,0.0,INR
PO01281,POL001281,V0439,2026-03-09,PRO-146,250,36711.29,0.05,INR
PO01282,POL001282,V0333,2026-06-05,FAC-051,100,7709.28,0.12,INR
PO01283,POL001283,V0173,2026-07-28,UTI-041,20,612.63,0.12,INR
PO01284,POL001284,V0455,2026-05-09,UTI-014,2,2942.01,0.18,INR
PO01285,POL001285,V0410,2026-06-01,UTI-036,5,4894.14,0.12,INR
PO01286,POL001286,V0448,2026-03-18,IT -134,2,3929.08,0.18,INR
PO01287,POL001287,V0153,2026-03-14,LOG-008,50,8606.67,0.18,INR
PO01288,POL001288,V0254,2026-05-15,FAC-113,500,7986.81,0.05,INR
PO01289,POL001289,V0396,2026-04-21,FAC-042,10,815.01,0.18,INR
PO01290,POL001290,V0004,2026-06-13,UTI-018,1,4046.7,0.18,INR
PO01291,POL001291,V0013,2026-06-21,FAC-106,100,3471.43,0.18,INR
PO01292,POL001292,V0101,2026-01-05,IT -158,1,2225.05,0.0,INR
PO01293,POL001293,V0288,2026-02-24,FAC-111,50,1623.31,0.0,INR
PO01294,POL001294,V0095,2026-04-19,IT -147,2,17624.35,0.0,INR
PO01295,POL001295,V0326,2026-07-15,PRO-064,2,26748.5,0.0,INR
PO01296,POL001296,V0112,2026-04-18,MAR-133,100,5882.57,0.12,INR
PO01297,POL001297,V0368,2026-06-03,FAC-064,50,2760.01,0.05,INR
PO01298,POL001298,V0060,2026-06-09,MAR-086,20,1004.06,0.05,INR
PO01299,POL001299,V0321,2026-06-06,PRO-115,250,3741.2,0.05,INR
PO01300,POL001300,V0122,2026-03-30,PRO-155,20,26038.05,0.12,INR
PO01301,POL001301,V0305,2026-01-06,IT -144,50,10332.42,0.0,INR
PO01302,POL001302,V0134,2026-04-07,MAR-001,10,2476.67,0.12,INR
PO01303,POL001303,V0287,2026-07-03,MAR-134,20,3184.23,0.12,INR
PO01304,POL001304,V0084,2026-06-18,PRO-067,5,22588.0,0.0,INR
PO01305,POL001305,V0099,2026-06-05,PRO-007,2,28745.77,0.05,INR
PO01306,POL001306,V0105,2026-05-27,PRO-143,2,18599.05,0.18,INR
PO01307,POL001307,V0202,2026-03-31,MAN-100,1,174.57,0.18,INR
PO01308,POL001308,V0100,2026-05-26,LOG-120,100,4542.51,0.12,INR
PO01309,POL001309,V0340,2026-01-30,MAR-121,10,8490.19,0.0,INR
PO01310,POL001310,V0154,2026-01-21,LOG-069,500,11745.02,0.12,INR
PO01311,POL001311,V0346,2026-03-09,OFF-093,50,736.86,0.18,INR
PO01312,POL001312,V0064,2026-03-15,OFF-007,10,343.93,0.18,INR
PO01313,POL001313,V0043,2026-02-17,IT -126,2,4498.82,0.18,INR
PO01314,POL001314,V0165,2026-03-18,PRO-137,1,37391.62,0.12,INR
PO01315,POL001315,V0301,2026-04-14,FAC-017,250,1381.17,0.12,INR
PO01316,POL001316,V0339,2026-03-24,OFF-139,10,1542.55,0.18,INR
PO01317,POL001317,V0173,2026-01-23,UTI-115,10,4024.97,0.0,INR
PO01318,POL001318,V0262,2026-02-07,PRO-089,50,33835.37,0.18,INR
PO01319,POL001319,V0228,2026-01-19,PRO-021,250,29194.19,0.0,INR
PO01320,POL001320,V0398,2026-02-07,PRO-045,100,23081.57,0.0,INR
PO01321,POL001321,V0055,2026-01-31,MAR-086,1,16469.01,0.18,INR
PO01322,POL001322,V0395,2026-01-30,MAN-035,5,1231.47,0.0,INR
PO01323,POL001323,V0027,2026-07-01,FAC-070,50,2108.46,0.05,INR
PO01324,POL001324,V0291,2026-04-03,IT -073,10,17859.37,0.05,INR
PO01325,POL001325,V0197,2026-02-19,MAR-083,250,13456.29,0.12,INR
PO01326,POL001326,V0468,2026-02-13,MAR-085,5,11970.21,0.18,INR
PO01327,POL001327,V0081,2026-05-29,PRO-043,500,36633.44,0.18,INR
PO01328,POL001328,V0334,2026-02-17,MAR-035,250,13060.73,0.05,INR
PO01329,POL001329,V0204,2026-06-15,PRO-022,20,20320.8,0.0,INR
PO01330,POL001330,V0391,2026-02-12,MAN-095,5,3470.14,0.05,INR
PO01331,POL001331,V0414,2026-06-05,MAN-087,50,3245.8,0.12,INR
PO01332,POL001332,V0262,2026-01-28,PRO-157,10,9272.71,0.0,INR
PO01333,POL001333,V0133,2026-02-10,UTI-133,50,1047.83,0.05,INR
PO01334,POL001334,V0032,2026-04-15,MAN-157,250,2518.32,0.18,INR
PO01335,POL001335,V0133,2026-06-05,UTI-145,20,4272.99,0.12,INR
PO01336,POL001336,V0476,2026-02-21,PRO-118,5,32642.9,0.18,INR
PO01337,POL001337,V0195,2026-06-30,FAC-101,10,4661.74,0.12,INR
PO01338,POL001338,V0172,2026-06-14,PRO-101,20,12635.31,0.12,INR
PO01339,POL001339,V0220,2026-04-03,MAN-148,5,1628.88,0.18,INR
PO01340,POL001340,V0262,2026-02-01,PRO-130,500,4341.6,0.0,INR
PO01341,POL001341,V0087,2026-05-25,OFF-066,50,1538.56,0.05,INR
PO01342,POL001342,V0429,2026-02-17,PRO-141,20,26344.09,0.05,INR
PO01343,POL001343,V0487,2026-04-26,LOG-124,2,1492.5,0.18,INR
PO01344,POL001344,V0036,2026-03-02,FAC-129,250,4043.73,0.18,INR
PO01345,POL001345,V0173,2026-05-26,UTI-056,20,1726.71,0.05,INR
PO01346,POL001346,V0106,2026-01-30,PRO-156,100,36964.25,0.0,INR
PO01347,POL001347,V0084,2026-04-06,PRO-159,20,6413.04,0.0,INR
PO01348,POL001348,V0152,2026-05-19,FAC-001,5,7711.93,0.12,INR
PO01349,POL001349,V0169,2026-02-28,IT -085,250,16133.88,0.0,INR
PO01350,POL001350,V0062,2026-05-29,UTI-129,250,2160.73,0.0,INR
PO01351,POL001351,V0367,2026-02-22,IT -054,20,3207.02,0.05,INR
PO01352,POL001352,V0282,2026-06-25,FAC-115,100,4073.39,0.0,INR
PO01353,POL001353,V0169,2026-03-22,IT -076,2,23564.72,0.12,INR
PO01354,POL001354,V0095,2026-04-12,IT -028,500,3569.7,0.0,INR
PO01355,POL001355,V0375,2026-02-06,IT -031,2,14697.27,0.0,INR
PO01356,POL001356,V0467,2026-03-16,LOG-015,50,3747.68,0.0,INR
PO01357,POL001357,V0296,2026-04-18,UTI-148,250,3592.54,0.18,INR
PO01358,POL001358,V0087,2026-01-15,OFF-028,5,1928.49,0.18,INR
PO01359,POL001359,V0285,2026-03-18,IT -073,5,21790.75,0.18,INR
PO01360,POL001360,V0286,2026-05-21,OFF-101,250,1670.43,0.18,INR
PO01361,POL001361,V0329,2026-07-11,FAC-109,2,5436.96,0.12,INR
PO01362,POL001362,V0089,2026-02-04,PRO-075,500,38958.81,0.0,INR
PO01363,POL001363,V0486,2026-04-21,MAR-089,20,13193.55,0.12,INR
PO01364,POL001364,V0250,2026-01-22,IT -001,1,13988.18,0.05,INR
PO01365,POL001365,V0422,2026-03-03,MAR-012,100,7058.62,0.18,INR
PO01366,POL001366,V0166,2026-06-19,MAR-026,10,16450.44,0.12,INR
PO01367,POL001367,V0349,2026-02-19,UTI-142,250,1547.41,0.0,INR
PO01368,POL001368,V0415,2026-06-11,MAR-055,10,5051.43,0.18,INR
PO01369,POL001369,V0491,2026-02-15,PRO-110,10,7853.42,0.0,INR
PO01370,POL001370,V0152,2026-04-29,FAC-139,2,4753.07,0.0,INR
PO01371,POL001371,V0268,2026-05-23,OFF-090,250,1345.25,0.0,INR
PO01372,POL001372,V0251,2026-04-19,IT -039,50,16769.77,0.0,INR
PO01373,POL001373,V0284,2026-03-19,LOG-055,2,5930.79,0.05,INR
PO01374,POL001374,V0289,2026-01-28,MAN-121,50,3213.64,0.18,INR
PO01375,POL001375,V0479,2026-02-25,FAC-130,500,5741.13,0.18,INR
PO01376,POL001376,V0009,2026-03-28,FAC-028,5,5538.88,0.12,INR
PO01377,POL001377,V0260,2026-02-16,OFF-100,5,560.59,0.05,INR
PO01378,POL001378,V0361,2026-05-11,MAR-151,1,3510.43,0.05,INR
PO01379,POL001379,V0328,2026-06-16,PRO-153,1,2219.41,0.05,INR
PO01380,POL001380,V0013,2026-07-26,FAC-078,20,1944.16,0.0,INR
PO01381,POL001381,V0467,2026-01-11,LOG-040,500,11364.66,0.18,INR
PO01382,POL001382,V0169,2026-02-01,IT -047,20,3536.74,0.0,INR
PO01383,POL001383,V0414,2026-07-04,MAN-005,1,998.6,0.12,INR
PO01384,POL001384,V0129,2026-04-30,LOG-149,50,2904.57,0.05,INR
PO01385,POL001385,V0276,2026-01-14,LOG-069,20,6796.47,0.0,INR
PO01386,POL001386,V0184,2026-07-22,MAR-146,10,17163.79,0.18,INR
PO01387,POL001387,V0475,2026-07-14,PRO-113,10,3188.87,0.18,INR
PO01388,POL001388,V0313,2026-07-09,OFF-080,1,659.36,0.0,INR
PO01389,POL001389,V0318,2026-06-22,IT -087,100,22221.14,0.12,INR
PO01390,POL001390,V0405,2026-04-23,FAC-060,250,6521.79,0.05,INR
PO01391,POL001391,V0383,2026-06-03,PRO-001,100,6654.3,0.0,INR
PO01392,POL001392,V0202,2026-01-20,MAN-061,20,2970.8,0.05,INR
PO01393,POL001393,V0178,2026-06-03,MAR-132,10,6763.33,0.12,INR
PO01394,POL001394,V0360,2026-04-08,FAC-060,100,1714.99,0.18,INR
PO01395,POL001395,V0467,2026-03-19,LOG-132,1,9567.69,0.18,INR
PO01396,POL001396,V0239,2026-06-18,OFF-094,250,208.35,0.05,INR
PO01397,POL001397,V0177,2026-06-10,UTI-055,100,3658.24,0.12,INR
PO01398,POL001398,V0454,2026-03-07,IT -031,50,22055.65,0.12,INR
PO01399,POL001399,V0082,2026-01-01,LOG-021,2,1096.73,0.0,INR
PO01400,POL001400,V0450,2026-01-28,FAC-146,50,1054.53,0.0,INR
PO01401,POL001401,V0046,2026-06-07,OFF-030,500,1304.94,0.12,INR
PO01402,POL001402,V0417,2026-04-22,OFF-028,20,419.62,0.05,INR
PO01403,POL001403,V0420,2026-02-28,FAC-085,5,5861.44,0.12,INR
PO01404,POL001404,V0456,2026-01-30,IT -070,100,9034.98,0.18,INR
PO01405,POL001405,V0233,2026-05-11,OFF-051,500,1077.93,0.05,INR
PO01406,POL001406,V0299,2026-04-16,MAN-030,10,2296.19,0.12,INR
PO01407,POL001407,V0225,2026-01-07,FAC-016,100,688.32,0.12,INR
PO01408,POL001408,V0312,2026-03-16,PRO-001,50,22921.25,0.12,INR
PO01409,POL001409,V0245,2026-02-01,OFF-035,10,185.95,0.18,INR
PO01410,POL001410,V0291,2026-02-17,IT -075,5,18173.61,0.05,INR
PO01411,POL001411,V0242,2026-07-30,PRO-141,1,39716.28,0.18,INR
PO01412,POL001412,V0022,2026-06-19,MAN-153,50,1229.81,0.18,INR
PO01413,POL001413,V0272,2026-04-13,UTI-018,5,3939.59,0.18,INR
PO01414,POL001414,V0121,2026-04-13,LOG-071,500,5858.64,0.0,INR
PO01415,POL001415,V0170,2026-02-06,UTI-151,10,3595.33,0.0,INR
PO01416,POL001416,V0251,2026-07-11,IT -147,100,7789.77,0.18,INR
PO01417,POL001417,V0442,2026-02-05,UTI-042,250,1199.3,0.05,INR
PO01418,POL001418,V0079,2026-03-29,LOG-037,500,9259.27,0.0,INR
PO01419,POL001419,V0202,2026-02-06,MAN-018,5,130.99,0.0,INR
PO01420,POL001420,V0281,2026-05-07,IT -119,100,3474.27,0.12,INR
PO01421,POL001421,V0149,2026-02-24,LOG-032,500,607.72,0.0,INR
PO01422,POL001422,V0122,2026-01-20,PRO-106,100,36938.63,0.18,INR
PO01423,POL001423,V0178,2026-07-06,MAR-135,1,14245.9,0.05,INR
PO01424,POL001424,V0225,2026-04-14,FAC-110,20,6481.84,0.18,INR
PO01425,POL001425,V0389,2026-04-22,LOG-147,20,3496.12,0.0,INR
PO01426,POL001426,V0182,2026-07-10,IT -074,1,13494.76,0.18,INR
PO01427,POL001427,V0466,2026-03-27,FAC-095,100,5593.11,0.05,INR
PO01428,POL001428,V0357,2026-01-21,OFF-076,50,1344.12,0.0,INR
PO01429,POL001429,V0262,2026-04-29,PRO-050,10,29325.7,0.0,INR
PO01430,POL001430,V0459,2026-03-09,OFF-093,1,86.89,0.05,INR
PO01431,POL001431,V0298,2026-03-20,MAN-148,20,719.09,0.05,INR
PO01432,POL001432,V0262,2026-01-27,PRO-095,20,16844.74,0.05,INR
PO01433,POL001433,V0327,2026-01-22,MAN-097,5,1122.27,0.18,INR
PO01434,POL001434,V0178,2026-04-02,MAR-031,500,7270.93,0.05,INR
PO01435,POL001435,V0434,2026-02-25,UTI-156,250,4078.72,0.18,INR
PO01436,POL001436,V0095,2026-07-19,IT -085,250,10019.78,0.0,INR
PO01437,POL001437,V0417,2026-04-08,OFF-137,20,415.89,0.18,INR
PO01438,POL001438,V0139,2026-01-09,MAN-099,50,2184.35,0.05,INR
PO01439,POL001439,V0420,2026-07-25,FAC-112,10,7232.07,0.05,INR
PO01440,POL001440,V0461,2026-01-19,OFF-046,250,1495.25,0.05,INR
PO01441,POL001441,V0132,2026-03-03,PRO-126,5,18753.41,0.18,INR
PO01442,POL001442,V0381,2026-07-17,MAR-134,500,3637.35,0.18,INR
PO01443,POL001443,V0479,2026-07-06,FAC-023,50,7318.73,0.12,INR
PO01444,POL001444,V0357,2026-04-14,OFF-106,1,840.78,0.18,INR
PO01445,POL001445,V0289,2026-03-23,MAN-139,20,2662.12,0.05,INR
PO01446,POL001446,V0361,2026-06-03,MAR-076,10,13171.68,0.12,INR
PO01447,POL001447,V0104,2026-03-11,OFF-072,10,1580.2,0.18,INR
PO01448,POL001448,V0473,2026-05-07,PRO-138,100,39486.44,0.0,INR
PO01449,POL001449,V0118,2026-03-21,LOG-098,100,6205.89,0.0,INR
PO01450,POL001450,V0046,2026-05-04,OFF-056,10,52.56,0.05,INR
PO01451,POL001451,V0134,2026-06-21,MAR-008,2,16589.56,0.12,INR
PO01452,POL001452,V0202,2026-03-10,MAN-042,50,1796.12,0.12,INR
PO01453,POL001453,V0073,2026-05-20,UTI-147,500,4467.44,0.18,INR
PO01454,POL001454,V0284,2026-05-28,LOG-096,50,5963.9,0.12,INR
PO01455,POL001455,V0027,2026-07-19,FAC-035,5,7762.14,0.12,INR
PO01456,POL001456,V0226,2026-05-28,IT -001,50,2448.13,0.05,INR
PO01457,POL001457,V0454,2026-06-15,IT -022,500,16742.55,0.05,INR
PO01458,POL001458,V0098,2026-06-17,IT -077,100,6215.45,0.12,INR
PO01459,POL001459,V0401,2026-02-12,LOG-006,10,3795.51,0.18,INR
PO01460,POL001460,V0363,2026-02-03,MAR-027,50,4323.36,0.05,INR
PO01461,POL001461,V0104,2026-03-20,OFF-088,500,526.75,0.05,INR
PO01462,POL001462,V0173,2026-07-20,UTI-005,2,3522.68,0.18,INR
PO01463,POL001463,V0442,2026-06-09,UTI-098,100,4790.3,0.05,INR
PO01464,POL001464,V0377,2026-01-15,MAN-153,2,3151.56,0.12,INR
PO01465,POL001465,V0423,2026-02-11,IT -132,1,16334.79,0.18,INR
PO01466,POL001466,V0345,2026-06-27,UTI-046,50,4040.94,0.0,INR
PO01467,POL001467,V0340,2026-05-19,MAR-155,250,8083.85,0.0,INR
PO01468,POL001468,V0176,2026-07-17,IT -080,500,12308.98,0.18,INR
PO01469,POL001469,V0075,2026-07-27,MAN-046,5,3340.52,0.05,INR
PO01470,POL001470,V0273,2026-04-14,FAC-118,1,647.84,0.0,INR
PO01471,POL001471,V0305,2026-07-16,IT -053,10,6442.92,0.0,INR
PO01472,POL001472,V0346,2026-03-23,OFF-074,5,559.22,0.0,INR
PO01473,POL001473,V0378,2026-07-11,IT -008,2,5711.45,0.12,INR
PO01474,POL001474,V0089,2026-05-29,PRO-147,1,24992.45,0.0,INR
PO01475,POL001475,V0064,2026-05-20,OFF-094,1,985.13,0.0,INR
PO01476,POL001476,V0046,2026-03-11,OFF-057,100,779.06,0.05,INR
PO01477,POL001477,V0112,2026-04-20,MAR-137,250,3427.01,0.0,INR
PO01478,POL001478,V0364,2026-07-15,OFF-059,2,1322.89,0.12,INR
PO01479,POL001479,V0356,2026-04-16,MAR-136,100,14690.87,0.0,INR
PO01480,POL001480,V0107,2026-06-29,UTI-046,500,1521.46,0.12,INR
PO01481,POL001481,V0236,2026-06-13,PRO-081,20,27319.17,0.12,INR
PO01482,POL001482,V0412,2026-04-26,LOG-114,250,1595.53,0.12,INR
PO01483,POL001483,V0303,2026-04-01,LOG-013,2,5959.42,0.0,INR
PO01484,POL001484,V0439,2026-02-21,PRO-020,50,7478.78,0.05,INR
PO01485,POL001485,V0272,2026-06-20,UTI-057,1,1817.24,0.0,INR
PO01486,POL001486,V0071,2026-04-01,MAR-054,1,11968.4,0.0,INR
PO01487,POL001487,V0266,2026-07-05,FAC-090,2,5518.8,0.12,INR
PO01488,POL001488,V0301,2026-02-14,FAC-035,5,5962.58,0.05,INR
PO01489,POL001489,V0173,2026-01-17,UTI-085,10,3786.52,0.0,INR
PO01490,POL001490,V0202,2026-03-12,MAN-042,5,2189.13,0.12,INR
PO01491,POL001491,V0019,2026-07-23,UTI-016,500,365.06,0.0,INR
PO01492,POL001492,V0373,2026-02-26,IT -113,2,14861.76,0.12,INR
PO01493,POL001493,V0064,2026-05-17,OFF-061,20,134.25,0.0,INR
PO01494,POL001494,V0479,2026-03-01,FAC-145,5,6932.71,0.12,INR
PO01495,POL001495,V0420,2026-05-08,FAC-117,250,6346.23,0.18,INR
PO01496,POL001496,V0061,2026-06-04,OFF-048,2,477.65,0.18,INR
PO01497,POL001497,V0463,2026-04-16,IT -058,100,3081.14,0.18,INR
PO01498,POL001498,V0367,2026-06-15,IT -052,2,17604.28,0.18,INR
PO01499,POL001499,V0285,2026-03-06,IT -154,250,15169.93,0.0,INR
PO01500,POL001500,V0398,2026-03-31,PRO-065,5,10444.4,0.12,INR
PO01501,POL001501,V0152,2026-01-01,FAC-125,5,445.39,0.0,INR
PO01502,POL001502,V0305,2026-06-01,IT -133,100,9227.46,0.0,INR
PO01503,POL001503,V0258,2026-03-26,IT -118,10,20326.91,0.12,INR
PO01504,POL001504,V0298,2026-02-06,MAN-114,50,2020.32,0.12,INR
PO01505,POL001505,V0023,2026-03-19,PRO-067,500,32993.16,0.18,INR
PO01506,POL001506,V0115,2026-03-01,MAR-118,500,11375.02,0.05,INR
PO01507,POL001507,V0361,2026-04-18,MAR-101,20,12315.29,0.18,INR
PO01508,POL001508,V0047,2026-05-15,MAN-012,10,1891.49,0.12,INR
PO01509,POL001509,V0373,2026-06-15,IT -054,250,9717.12,0.05,INR
PO01510,POL001510,V0028,2026-02-05,OFF-032,10,57.46,0.18,INR
PO01511,POL001511,V0122,2026-05-12,PRO-025,1,16683.17,0.18,INR
PO01512,POL001512,V0361,2026-06-24,MAR-122,1,8360.4,0.18,INR
PO01513,POL001513,V0326,2026-03-04,PRO-050,50,15196.57,0.05,INR
PO01514,POL001514,V0453,2026-04-09,UTI-153,2,2702.51,0.18,INR
PO01515,POL001515,V0472,2026-04-16,PRO-014,10,31849.02,0.12,INR
PO01516,POL001516,V0461,2026-07-24,OFF-063,100,1333.79,0.0,INR
PO01517,POL001517,V0484,2026-07-22,MAR-082,100,15128.47,0.18,INR
PO01518,POL001518,V0287,2026-05-01,MAR-038,5,9774.79,0.12,INR
PO01519,POL001519,V0179,2026-01-27,FAC-106,500,5840.59,0.12,INR
PO01520,POL001520,V0233,2026-03-29,OFF-124,2,1245.53,0.12,INR
PO01521,POL001521,V0416,2026-04-19,IT -040,100,16413.32,0.0,INR
PO01522,POL001522,V0297,2026-05-13,LOG-144,2,5832.02,0.0,INR
PO01523,POL001523,V0136,2026-07-21,OFF-027,20,1457.86,0.0,INR
PO01524,POL001524,V0451,2026-02-24,IT -135,500,7569.36,0.12,INR
PO01525,POL001525,V0393,2026-05-21,UTI-093,1,1510.77,0.0,INR
PO01526,POL001526,V0059,2026-01-17,IT -137,10,14811.2,0.12,INR
PO01527,POL001527,V0004,2026-06-22,UTI-131,20,2017.91,0.18,INR
PO01528,POL001528,V0308,2026-01-09,MAR-014,5,2555.27,0.0,INR
PO01529,POL001529,V0035,2026-06-08,FAC-004,1,1366.49,0.05,INR
PO01530,POL001530,V0228,2026-06-27,PRO-134,1,16079.91,0.12,INR
PO01531,POL001531,V0458,2026-05-21,LOG-107,100,9575.86,0.0,INR
PO01532,POL001532,V0246,2026-04-21,IT -091,5,8801.52,0.12,INR
PO01533,POL001533,V0245,2026-03-22,OFF-116,250,1923.85,0.18,INR
PO01534,POL001534,V0260,2026-01-30,OFF-039,250,142.97,0.0,INR
PO01535,POL001535,V0400,2026-02-09,MAN-039,5,117.25,0.18,INR
PO01536,POL001536,V0121,2026-01-30,LOG-059,2,10299.03,0.12,INR
PO01537,POL001537,V0475,2026-05-02,PRO-088,50,9193.64,0.0,INR
PO01538,POL001538,V0470,2026-06-25,FAC-131,1,3486.49,0.12,INR
PO01539,POL001539,V0257,2026-04-29,PRO-038,10,35719.72,0.12,INR
PO01540,POL001540,V0249,2026-05-25,LOG-055,100,6701.63,0.05,INR
PO01541,POL001541,V0131,2026-01-21,FAC-002,20,3186.92,0.0,INR
PO01542,POL001542,V0132,2026-07-24,PRO-011,500,33205.3,0.0,INR
PO01543,POL001543,V0464,2026-03-05,OFF-151,250,1875.34,0.05,INR
PO01544,POL001544,V0376,2026-03-15,MAN-128,250,2019.07,0.18,INR
PO01545,POL001545,V0490,2026-04-09,UTI-129,100,708.08,0.12,INR
PO01546,POL001546,V0339,2026-03-04,OFF-078,5,1199.51,0.05,INR
PO01547,POL001547,V0136,2026-04-09,OFF-048,50,909.31,0.0,INR
PO01548,POL001548,V0127,2026-04-13,LOG-156,500,7074.73,0.0,INR
PO01549,POL001549,V0344,2026-07-28,UTI-048,2,1868.0,0.0,INR
PO01550,POL001550,V0233,2026-03-08,OFF-040,2,846.33,0.18,INR
PO01551,POL001551,V0345,2026-02-09,UTI-005,5,3728.84,0.18,INR
PO01552,POL001552,V0260,2026-06-18,OFF-043,100,291.72,0.05,INR
PO01553,POL001553,V0038,2026-05-12,MAR-106,250,5140.93,0.05,INR
PO01554,POL001554,V0191,2026-03-29,IT -117,2,1933.93,0.0,INR
PO01555,POL001555,V0170,2026-06-28,UTI-097,500,2050.59,0.05,INR
PO01556,POL001556,V0266,2026-07-09,FAC-137,1,3925.44,0.12,INR
PO01557,POL001557,V0273,2026-01-05,FAC-001,5,5256.42,0.18,INR
PO01558,POL001558,V0070,2026-01-18,LOG-097,2,8079.75,0.05,INR
PO01559,POL001559,V0251,2026-02-08,IT -007,250,7557.43,0.0,INR
PO01560,POL001560,V0234,2026-04-17,MAN-143,1,792.39,0.0,INR
PO01561,POL001561,V0228,2026-03-15,PRO-088,5,20952.03,0.05,INR
PO01562,POL001562,V0394,2026-05-22,OFF-136,5,752.35,0.0,INR
PO01563,POL001563,V0087,2026-07-22,OFF-077,50,1695.62,0.18,INR
PO01564,POL001564,V0303,2026-04-15,LOG-146,2,1428.77,0.12,INR
PO01565,POL001565,V0174,2026-02-02,OFF-111,1,525.84,0.18,INR
PO01566,POL001566,V0254,2026-04-22,FAC-090,20,4710.8,0.12,INR
PO01567,POL001567,V0401,2026-03-09,LOG-017,5,2829.81,0.05,INR
PO01568,POL001568,V0027,2026-06-26,FAC-059,10,3552.08,0.12,INR
PO01569,POL001569,V0361,2026-01-17,MAR-086,10,8159.09,0.05,INR
PO01570,POL001570,V0214,2026-06-10,FAC-024,5,5901.87,0.18,INR
PO01571,POL001571,V0328,2026-06-04,PRO-159,500,24439.08,0.0,INR
PO01572,POL001572,V0111,2026-03-29,PRO-046,100,4286.26,0.05,INR
PO01573,POL001573,V0127,2026-04-27,LOG-153,1,4584.54,0.18,INR
PO01574,POL001574,V0246,2026-04-01,IT -068,20,22573.98,0.0,INR
PO01575,POL001575,V0326,2026-01-17,PRO-020,250,30511.33,0.05,INR
PO01576,POL001576,V0288,2026-07-14,FAC-032,1,6353.64,0.05,INR
PO01577,POL001577,V0207,2026-04-02,UTI-073,100,3325.86,0.05,INR
PO01578,POL001578,V0077,2026-04-28,MAR-022,20,7148.43,0.05,INR
PO01579,POL001579,V0497,2026-01-13,LOG-119,2,7412.55,0.18,INR
PO01580,POL001580,V0496,2026-05-30,MAR-111,5,4539.5,0.18,INR
PO01581,POL001581,V0235,2026-06-06,UTI-025,2,3899.93,0.0,INR
PO01582,POL001582,V0225,2026-06-04,FAC-050,1,2428.94,0.0,INR
PO01583,POL001583,V0470,2026-04-12,FAC-093,100,7307.36,0.12,INR
PO01584,POL001584,V0201,2026-02-12,OFF-005,10,831.57,0.0,INR
PO01585,POL001585,V0150,2026-03-11,OFF-088,250,298.86,0.18,INR
PO01586,POL001586,V0377,2026-01-13,MAN-087,10,576.49,0.18,INR
PO01587,POL001587,V0196,2026-02-02,MAN-066,250,1394.47,0.0,INR
PO01588,POL001588,V0244,2026-02-01,PRO-108,20,35914.91,0.12,INR
PO01589,POL001589,V0207,2026-06-06,UTI-032,20,4552.97,0.05,INR
PO01590,POL001590,V0113,2026-04-09,FAC-018,2,5971.72,0.0,INR
PO01591,POL001591,V0317,2026-03-21,IT -030,250,17833.14,0.18,INR
PO01592,POL001592,V0096,2026-02-04,OFF-151,250,1563.9,0.12,INR
PO01593,POL001593,V0459,2026-07-17,OFF-141,20,1432.94,0.0,INR
PO01594,POL001594,V0276,2026-06-15,LOG-135,2,6868.56,0.05,INR
PO01595,POL001595,V0212,2026-05-24,FAC-043,5,4471.77,0.0,INR
PO01596,POL001596,V0309,2026-05-04,UTI-139,5,3823.56,0.0,INR
PO01597,POL001597,V0096,2026-05-21,OFF-045,500,1337.56,0.0,INR
PO01598,POL001598,V0289,2026-07-23,MAN-008,500,2904.83,0.05,INR
PO01599,POL001599,V0313,2026-06-25,OFF-110,50,1578.7,0.05,INR
PO01600,POL001600,V0212,2026-02-09,FAC-158,5,6053.94,0.05,INR
