receipt_id,receipt_line_id,po_id,po_line_id,receipt_date,item_id,quantity_received
GR02659,GRL002659,PO02659,POL002659,2026-07-25,OFF-158,20
GR02660,GRL002660,PO02660,POL002660,2026-06-16,IT -037,2
GR02661,GRL002661,PO02661,POL002661,2026-04-22,PRO-049,50
GR02662,GRL002662,PO02662,POL002662,2026-02-22,IT -035,5
GR02663,GRL002663,PO02663,POL002663,2026-06-09,MAN-139,250
GR02664,GRL002664,PO02664,POL002664,2026-07-16,OFF-032,500
GR02665,GRL002665,PO02665,POL002665,2026-03-19,LOG-021,500
GR02666,GRL002666,PO02666,POL002666,2026-02-22,PRO-145,100
GR02667,GRL002667,PO02667,POL002667,2026-07-24,MAR-103,1
GR02668,GRL002668,PO02668,POL002668,2026-07-09,OFF-073,20
GR02669,GRL002669,PO02669,POL002669,2026-01-14,OFF-080,20
GR02670,GRL002670,PO02670,POL002670,2026-03-07,UTI-139,250
GR02671,GRL002671,PO02671,POL002671,2026-07-01,MAR-026,10
GR02672,GRL002672,PO02672,POL002672,2026-05-23,FAC-006,2
GR02673,GRL002673,PO02673,POL002673,2026-08-16,OFF-026,500
GR02674,GRL002674,PO02674,POL002674,2026-07-01,OFF-107,250
GR02675,GRL002675,PO02675,POL002675,2026-03-09,PRO-033,100
GR02676,GRL002676,PO02676,POL002676,2026-08-30,FAC-009,50
GR02677,GRL002677,PO02677,POL002677,2026-04-28,UTI-098,500
GR02678,GRL002678,PO02678,POL002678,2026-04-13,UTI-050,250
GR02679,GRL002679,PO02679,POL002679,2026-02-21,IT -033,2
GR02680,GRL002680,PO02680,POL002680,2026-03-30,FAC-017,50
GR02681,GRL002681,PO02681,POL002681,2026-07-06,OFF-076,50
GR02682,GRL002682,PO02682,POL002682,2026-05-14,MAR-091,1
GR02683,GRL002683,PO02683,POL002683,2026-06-21,MAN-091,5
GR02684,GRL002684,PO02684,POL002684,2026-09-02,IT -002,250
GR02685,GRL002685,PO02685,POL002685,2026-06-01,FAC-125,500
GR02686,GRL002686,PO02686,POL002686,2026-05-11,PRO-068,50
GR02687,GRL002687,PO02687,POL002687,2026-03-18,IT -127,500
GR02688,GRL002688,PO02688,POL002688,2026-08-02,MAR-110,250
GR02689,GRL002689,PO02689,POL002689,2026-03-02,MAR-009,1
GR02690,GRL002690,PO02690,POL002690,2026-04-14,OFF-117,50
GR02691,GRL002691,PO02691,POL002691,2026-09-01,FAC-004,500
GR02692,GRL002692,PO02692,POL002692,2026-06-25,OFF-103,1
GR02693,GRL002693,PO02693,POL002693,2026-03-09,LOG-009,100
GR02694,GRL002694,PO02694,POL002694,2026-05-05,FAC-089,10
GR02695,GRL002695,PO02695,POL002695,2026-07-12,PRO-053,2
GR02696,GRL002696,PO02696,POL002696,2026-05-09,OFF-071,500
GR02697,GRL002697,PO02697,POL002697,2026-03-28,IT -084,10
GR02698,GRL002698,PO02698,POL002698,2026-05-25,OFF-070,10
GR02699,GRL002699,PO02699,POL002699,2026-06-14,MAR-009,2
GR02700,GRL002700,PO02700,POL002700,2026-05-18,MAR-147,20
GR02701,GRL002701,PO02701,POL002701,2026-07-22,IT -073,100
GR02702,GRL002702,PO02702,POL002702,2026-06-18,MAN-002,2
GR02703,GRL002703,PO02703,POL002703,2026-06-02,MAR-121,250
GR02704,GRL002704,PO02704,POL002704,2026-02-03,LOG-011,50
GR02705,GRL002705,PO02705,POL002705,2026-06-26,PRO-039,20
GR02706,GRL002706,PO02706,POL002706,2026-06-17,OFF-034,100
GR02707,GRL002707,PO02707,POL002707,2026-02-28,MAR-084,5
GR02708,GRL002708,PO02708,POL002708,2026-02-12,PRO-034,50
GR02709,GRL002709,PO02709,POL002709,2026-08-03,LOG-156,10
GR02710,GRL002710,PO02710,POL002710,2026-05-28,PRO-053,500
GR02711,GRL002711,PO02711,POL002711,2026-04-23,PRO-018,500
GR02712,GRL002712,PO02712,POL002712,2026-09-06,UTI-158,2
GR02713,GRL002713,PO02713,POL002713,2026-08-07,MAN-065,5
GR02714,GRL002714,PO02714,POL002714,2026-08-15,PRO-099,250
GR02715,GRL002715,PO02715,POL002715,2026-05-12,FAC-145,500
GR02716,GRL002716,PO02716,POL002716,2026-03-28,PRO-067,100
GR02717,GRL002717,PO02717,POL002717,2026-06-13,IT -022,5
GR02718,GRL002718,PO02718,POL002718,2026-04-13,OFF-071,20
GR02719,GRL002719,PO02719,POL002719,2026-08-24,FAC-061,1
GR02720,GRL002720,PO02720,POL002720,2026-08-22,UTI-006,250
GR02721,GRL002721,PO02721,POL002721,2026-07-31,LOG-098,2
GR02722,GRL002722,PO02722,POL002722,2026-04-26,MAN-159,1
GR02723,GRL002723,PO02723,POL002723,2026-08-21,MAR-011,250
GR02724,GRL002724,PO02724,POL002724,2026-06-29,IT -090,2
GR02725,GRL002725,PO02725,POL002725,2026-01-25,MAR-130,2
GR02726,GRL002726,PO02726,POL002726,2026-02-07,MAN-048,1
GR02727,GRL002727,PO02727,POL002727,2026-02-15,LOG-100,100
GR02728,GRL002728,PO02728,POL002728,2026-06-21,UTI-098,5
GR02729,GRL002729,PO02729,POL002729,2026-05-11,MAN-066,500
GR02730,GRL002730,PO02730,POL002730,2026-03-21,OFF-041,10
GR02731,GRL002731,PO02731,POL002731,2026-02-25,UTI-085,20
GR02732,GRL002732,PO02732,POL002732,2026-01-27,LOG-117,500
GR02733,GRL002733,PO02733,POL002733,2026-08-09,IT -155,5
GR02734,GRL002734,PO02734,POL002734,2026-06-10,MAR-107,250
GR02735,GRL002735,PO02735,POL002735,2026-06-15,PRO-152,2
GR02736,GRL002736,PO02736,POL002736,2026-03-12,OFF-037,50
GR02737,GRL002737,PO02737,POL002737,2026-05-14,PRO-120,10
GR02738,GRL002738,PO02738,POL002738,2026-06-14,FAC-027,20
GR02739,GRL002739,PO02739,POL002739,2026-02-19,MAN-099,1
GR02740,GRL002740,PO02740,POL002740,2026-08-08,FAC-160,1
GR02741,GRL002741,PO02741,POL002741,2026-02-20,IT -108,250
GR02742,GRL002742,PO02742,POL002742,2026-07-19,PRO-075,100
GR02743,GRL002743,PO02743,POL002743,2026-04-26,MAR-017,250
GR02744,GRL002744,PO02744,POL002744,2026-08-08,IT -160,500
GR02745,GRL002745,PO02745,POL002745,2026-05-06,FAC-011,5
GR02746,GRL002746,PO02746,POL002746,2026-06-08,IT -116,1
GR02747,GRL002747,PO02747,POL002747,2026-03-06,OFF-044,10
GR02748,GRL002748,PO02748,POL002748,2026-03-24,FAC-115,20
GR02749,GRL002749,PO02749,POL002749,2026-03-22,UTI-060,10
GR02750,GRL002750,PO02750,POL002750,2026-08-24,MAR-139,100
GR02751,GRL002751,PO02751,POL002751,2026-06-17,IT -035,250
GR02752,GRL002752,PO02752,POL002752,2026-05-28,UTI-042,5
GR02753,GRL002753,PO02753,POL002753,2026-06-05,FAC-100,50
GR02754,GRL002754,PO02754,POL002754,2026-06-23,LOG-021,50
GR02755,GRL002755,PO02755,POL002755,2026-03-05,LOG-062,2
GR02756,GRL002756,PO02756,POL002756,2026-07-20,FAC-104,10
GR02757,GRL002757,PO02757,POL002757,2026-01-24,PRO-130,100
GR02758,GRL002758,PO02758,POL002758,2026-06-25,OFF-112,1
GR02759,GRL002759,PO02759,POL002759,2026-04-11,MAR-143,500
GR02760,GRL002760,PO02760,POL002760,2026-06-13,OFF-067,5
GR02761,GRL002761,PO02761,POL002761,2026-05-24,MAN-088,2
GR02762,GRL002762,PO02762,POL002762,2026-03-18,MAR-068,500
GR02763,GRL002763,PO02763,POL002763,2026-03-22,MAR-013,1
GR02764,GRL002764,PO02764,POL002764,2026-04-21,MAN-137,250
GR02765,GRL002765,PO02765,POL002765,2026-02-21,PRO-041,500
GR02766,GRL002766,PO02766,POL002766,2026-02-23,LOG-114,2
GR02767,GRL002767,PO02767,POL002767,2026-07-08,OFF-030,50
GR02768,GRL002768,PO02768,POL002768,2026-02-28,FAC-090,1
GR02769,GRL002769,PO02769,POL002769,2026-06-18,MAN-114,20
GR02770,GRL002770,PO02770,POL002770,2026-08-06,IT -119,50
GR02771,GRL002771,PO02771,POL002771,2026-02-03,PRO-041,250
GR02772,GRL002772,PO02772,POL002772,2026-01-25,LOG-147,100
GR02773,GRL002773,PO02773,POL002773,2026-04-21,MAN-021,2
GR02774,GRL002774,PO02774,POL002774,2026-03-08,PRO-017,250
GR02775,GRL002775,PO02775,POL002775,2026-05-08,OFF-010,5
GR02776,GRL002776,PO02776,POL002776,2026-04-06,FAC-148,2
GR02777,GRL002777,PO02777,POL002777,2026-03-19,UTI-143,100
GR02778,GRL002778,PO02778,POL002778,2026-07-12,IT -144,500
GR02779,GRL002779,PO02779,POL002779,2026-02-08,PRO-102,50
GR02780,GRL002780,PO02780,POL002780,2026-05-18,IT -117,20
GR02781,GRL002781,PO02781,POL002781,2026-06-26,MAN-082,20
GR02782,GRL002782,PO02782,POL002782,2026-04-01,IT -028,2
GR02783,GRL002783,PO02783,POL002783,2026-03-07,PRO-058,1
GR02784,GRL002784,PO02784,POL002784,2026-08-14,OFF-139,250
GR02785,GRL002785,PO02785,POL002785,2026-08-24,LOG-124,100
GR02786,GRL002786,PO02786,POL002786,2026-03-15,IT -094,2
GR02787,GRL002787,PO02787,POL002787,2026-06-09,IT -110,1
GR02788,GRL002788,PO02788,POL002788,2026-08-06,LOG-061,500
GR02789,GRL002789,PO02789,POL002789,2026-02-26,UTI-033,2
GR02790,GRL002790,PO02790,POL002790,2026-07-14,MAN-046,5
GR02791,GRL002791,PO02791,POL002791,2026-08-14,PRO-095,100
GR02792,GRL002792,PO02792,POL002792,2026-01-14,FAC-098,500
GR02793,GRL002793,PO02793,POL002793,2026-08-01,PRO-129,5
GR02794,GRL002794,PO02794,POL002794,2026-07-04,UTI-113,5
GR02795,GRL002795,PO02795,POL002795,2026-06-05,IT -012,5
GR02796,GRL002796,PO02796,POL002796,2026-01-29,LOG-006,20
GR02797,GRL002797,PO02797,POL002797,2026-06-24,FAC-022,10
GR02798,GRL002798,PO02798,POL002798,2026-02-19,MAN-060,5
GR02799,GRL002799,PO02799,POL002799,2026-05-31,OFF-034,20
GR02800,GRL002800,PO02800,POL002800,2026-03-31,OFF-050,1
GR02801,GRL002801,PO02801,POL002801,2026-05-14,MAN-143,5
GR02802,GRL002802,PO02802,POL002802,2026-04-02,LOG-080,500
GR02803,GRL002803,PO02803,POL002803,2026-08-28,UTI-146,250
GR02804,GRL002804,PO02804,POL002804,2026-04-01,LOG-085,5
GR02805,GRL002805,PO02805,POL002805,2026-07-04,MAN-085,5
GR02806,GRL002806,PO02806,POL002806,2026-05-08,MAN-083,10
GR02807,GRL002807,PO02807,POL002807,2026-07-12,MAN-061,1
GR02808,GRL002808,PO02808,POL002808,2026-05-20,OFF-058,500
GR02809,GRL002809,PO02809,POL002809,2026-08-08,MAR-029,100
GR02810,GRL002810,PO02810,POL002810,2026-01-16,OFF-123,10
GR02811,GRL002811,PO02811,POL002811,2026-06-02,MAR-077,2
GR02812,GRL002812,PO02812,POL002812,2026-06-29,MAN-014,50
GR02813,GRL002813,PO02813,POL002813,2026-07-24,OFF-053,100
GR02814,GRL002814,PO02814,POL002814,2026-05-18,OFF-046,20
GR02815,GRL002815,PO02815,POL002815,2026-09-10,FAC-139,1
GR02816,GRL002816,PO02816,POL002816,2026-08-04,MAR-047,20
GR02817,GRL002817,PO02817,POL002817,2026-02-22,PRO-057,500
GR02818,GRL002818,PO02818,POL002818,2026-05-07,OFF-154,20
GR02819,GRL002819,PO02819,POL002819,2026-04-16,LOG-070,5
GR02820,GRL002820,PO02820,POL002820,2026-06-19,MAN-038,20
GR02821,GRL002821,PO02821,POL002821,2026-07-20,PRO-007,20
GR02822,GRL002822,PO02822,POL002822,2026-08-27,MAN-046,500
GR02823,GRL002823,PO02823,POL002823,2026-03-14,FAC-140,50
GR02824,GRL002824,PO02824,POL002824,2026-05-07,PRO-110,100
GR02825,GRL002825,PO02825,POL002825,2026-03-19,FAC-073,1
GR02826,GRL002826,PO02826,POL002826,2026-03-23,UTI-026,1
GR02827,GRL002827,PO02827,POL002827,2026-02-14,MAR-140,250
GR02828,GRL002828,PO02828,POL002828,2026-08-17,OFF-098,100
GR02829,GRL002829,PO02829,POL002829,2026-01-29,LOG-020,500
GR02830,GRL002830,PO02830,POL002830,2026-08-24,IT -030,2
GR02831,GRL002831,PO02831,POL002831,2026-02-25,LOG-002,50
GR02832,GRL002832,PO02832,POL002832,2026-06-09,MAR-015,500
GR02833,GRL002833,PO02833,POL002833,2026-02-24,PRO-001,1
GR02834,GRL002834,PO02834,POL002834,2026-07-25,IT -144,250
GR02835,GRL002835,PO02835,POL002835,2026-07-10,LOG-026,5
GR02836,GRL002836,PO02836,POL002836,2026-09-22,OFF-143,5
GR02837,GRL002837,PO02837,POL002837,2026-01-23,FAC-082,50
GR02838,GRL002838,PO02838,POL002838,2026-07-07,LOG-052,50
GR02839,GRL002839,PO02839,POL002839,2026-07-26,OFF-122,50
GR02840,GRL002840,PO02840,POL002840,2026-02-12,MAR-033,500
GR02841,GRL002841,PO02841,POL002841,2026-01-28,MAN-045,250
GR02842,GRL002842,PO02842,POL002842,2026-06-11,MAN-072,100
GR02843,GRL002843,PO02843,POL002843,2026-07-14,MAN-096,500
GR02844,GRL002844,PO02844,POL002844,2026-03-12,FAC-132,20
GR02845,GRL002845,PO02845,POL002845,2026-03-02,PRO-063,10
GR02846,GRL002846,PO02846,POL002846,2026-07-28,FAC-045,1
GR02847,GRL002847,PO02847,POL002847,2026-07-18,FAC-123,20
GR02848,GRL002848,PO02848,POL002848,2026-06-15,UTI-002,2
GR02849,GRL002849,PO02849,POL002849,2026-03-02,OFF-098,500
GR02850,GRL002850,PO02850,POL002850,2026-02-26,OFF-074,100
GR02851,GRL002851,PO02851,POL002851,2026-05-19,MAN-134,250
GR02852,GRL002852,PO02852,POL002852,2026-04-10,LOG-098,5
GR02853,GRL002853,PO02853,POL002853,2026-03-31,IT -091,50
GR02854,GRL002854,PO02854,POL002854,2026-07-11,MAR-047,5
GR02855,GRL002855,PO02855,POL002855,2026-08-24,IT -056,20
GR02856,GRL002856,PO02856,POL002856,2026-02-07,MAR-093,500
GR02857,GRL002857,PO02857,POL002857,2026-03-23,LOG-122,20
GR02858,GRL002858,PO02858,POL002858,2026-02-28,IT -019,5
GR02859,GRL002859,PO02859,POL002859,2026-04-29,IT -067,10
GR02860,GRL002860,PO02860,POL002860,2026-07-29,IT -011,50
GR02861,GRL002861,PO02861,POL002861,2026-03-31,OFF-152,50
GR02862,GRL002862,PO02862,POL002862,2026-05-25,FAC-126,1
GR02863,GRL002863,PO02863,POL002863,2026-06-02,MAN-007,500
GR02864,GRL002864,PO02864,POL002864,2026-02-12,FAC-007,5
GR02865,GRL002865,PO02865,POL002865,2026-04-03,PRO-138,50
GR02866,GRL002866,PO02866,POL002866,2026-07-05,IT -136,2
GR02867,GRL002867,PO02867,POL002867,2026-07-27,IT -154,20
GR02868,GRL002868,PO02868,POL002868,2026-04-04,MAN-059,50
GR02869,GRL002869,PO02869,POL002869,2026-07-25,FAC-016,2
GR02870,GRL002870,PO02870,POL002870,2026-07-14,MAR-057,50
GR02871,GRL002871,PO02871,POL002871,2026-07-29,FAC-033,50
GR02872,GRL002872,PO02872,POL002872,2026-07-29,LOG-004,500
GR02873,GRL002873,PO02873,POL002873,2026-05-05,MAN-036,5
GR02874,GRL002874,PO02874,POL002874,2026-07-23,PRO-032,100
GR02875,GRL002875,PO02875,POL002875,2026-03-11,PRO-068,50
GR02876,GRL002876,PO02876,POL002876,2026-03-06,MAN-026,100
GR02877,GRL002877,PO02877,POL002877,2026-08-12,FAC-071,10
GR02878,GRL002878,PO02878,POL002878,2026-02-08,OFF-141,1
GR02879,GRL002879,PO02879,POL002879,2026-05-05,OFF-032,1
GR02880,GRL002880,PO02880,POL002880,2026-07-01,MAR-112,100
GR02881,GRL002881,PO02881,POL002881,2026-04-18,OFF-076,50
GR02882,GRL002882,PO02882,POL002882,2026-05-19,LOG-134,50
GR02883,GRL002883,PO02883,POL002883,2026-03-31,MAR-012,50
GR02884,GRL002884,PO02884,POL002884,2026-05-08,UTI-038,100
GR02885,GRL002885,PO02885,POL002885,2026-08-15,UTI-062,1
GR02886,GRL002886,PO02886,POL002886,2026-04-24,UTI-080,1
GR02887,GRL002887,PO02887,POL002887,2026-08-01,PRO-039,5
GR02888,GRL002888,PO02888,POL002888,2026-02-13,IT -070,500
GR02889,GRL002889,PO02889,POL002889,2026-07-04,LOG-122,50
GR02890,GRL002890,PO02890,POL002890,2026-01-24,PRO-113,20
GR02891,GRL002891,PO02891,POL002891,2026-02-13,MAN-123,250
GR02892,GRL002892,PO02892,POL002892,2026-07-07,OFF-156,5
GR02893,GRL002893,PO02893,POL002893,2026-01-27,LOG-126,500
GR02894,GRL002894,PO02894,POL002894,2026-02-17,LOG-133,20
GR02895,GRL002895,PO02895,POL002895,2026-04-01,IT -050,20
GR02896,GRL002896,PO02896,POL002896,2026-04-26,PRO-084,100
GR02897,GRL002897,PO02897,POL002897,2026-03-07,FAC-129,500
GR02898,GRL002898,PO02898,POL002898,2026-04-16,PRO-101,2
GR02899,GRL002899,PO02899,POL002899,2026-06-17,MAN-089,500
GR02900,GRL002900,PO02900,POL002900,2026-03-28,IT -094,10
GR02901,GRL002901,PO02901,POL002901,2026-04-11,FAC-126,500
GR02902,GRL002902,PO02902,POL002902,2026-07-06,MAN-138,10
GR02903,GRL002903,PO02903,POL002903,2026-07-10,MAR-147,250
GR02904,GRL002904,PO02904,POL002904,2026-01-08,OFF-123,100
GR02905,GRL002905,PO02905,POL002905,2026-06-29,PRO-085,10
GR02906,GRL002906,PO02906,POL002906,2026-06-15,UTI-052,10
GR02907,GRL002907,PO02907,POL002907,2026-08-12,OFF-084,10
GR02908,GRL002908,PO02908,POL002908,2026-01-15,PRO-077,5
GR02909,GRL002909,PO02909,POL002909,2026-05-29,PRO-053,50
GR02910,GRL002910,PO02910,POL002910,2026-06-10,FAC-003,20
GR02911,GRL002911,PO02911,POL002911,2026-04-04,IT -073,20
GR02912,GRL002912,PO02912,POL002912,2026-07-27,PRO-114,500
GR02913,GRL002913,PO02913,POL002913,2026-04-30,IT -156,20
GR02914,GRL002914,PO02914,POL002914,2026-06-05,OFF-127,50
GR02915,GRL002915,PO02915,POL002915,2026-07-15,IT -090,100
GR02916,GRL002916,PO02916,POL002916,2026-07-12,IT -013,50
GR02917,GRL002917,PO02917,POL002917,2026-02-08,MAR-037,10
GR02918,GRL002918,PO02918,POL002918,2026-01-09,OFF-044,20
GR02919,GRL002919,PO02919,POL002919,2026-05-27,MAR-075,20
GR02920,GRL002920,PO02920,POL002920,2026-03-08,PRO-009,5
GR02921,GRL002921,PO02921,POL002921,2026-07-18,MAR-147,5
GR02922,GRL002922,PO02922,POL002922,2026-04-25,MAN-099,1
GR02923,GRL002923,PO02923,POL002923,2026-04-02,MAN-102,20
GR02924,GRL002924,PO02924,POL002924,2026-01-24,MAN-117,50
GR02925,GRL002925,PO02925,POL002925,2026-06-30,LOG-056,5
GR02926,GRL002926,PO02926,POL002926,2026-07-10,MAR-075,1
GR02927,GRL002927,PO02927,POL002927,2026-02-24,PRO-147,2
GR02928,GRL002928,PO02928,POL002928,2026-07-24,MAN-160,250
GR02929,GRL002929,PO02929,POL002929,2026-02-03,OFF-079,5
GR02930,GRL002930,PO02930,POL002930,2026-05-15,PRO-117,2
GR02931,GRL002931,PO02931,POL002931,2026-03-20,IT -148,500
GR02932,GRL002932,PO02932,POL002932,2026-08-01,OFF-101,5
GR02933,GRL002933,PO02933,POL002933,2026-07-11,PRO-086,250
GR02934,GRL002934,PO02934,POL002934,2026-05-20,PRO-042,250
GR02935,GRL002935,PO02935,POL002935,2026-07-21,UTI-037,500
GR02936,GRL002936,PO02936,POL002936,2026-09-10,LOG-139,20
GR02937,GRL002937,PO02937,POL002937,2026-07-22,IT -042,100
GR02938,GRL002938,PO02938,POL002938,2026-05-02,MAN-032,20
GR02939,GRL002939,PO02939,POL002939,2026-04-27,PRO-046,5
GR02940,GRL002940,PO02940,POL002940,2026-03-17,LOG-085,50
GR02941,GRL002941,PO02941,POL002941,2026-03-05,OFF-030,10
GR02942,GRL002942,PO02942,POL002942,2026-03-23,LOG-090,500
GR02943,GRL002943,PO02943,POL002943,2026-04-20,UTI-059,10
GR02944,GRL002944,PO02944,POL002944,2026-07-19,OFF-130,10
GR02945,GRL002945,PO02945,POL002945,2026-05-08,PRO-007,10
GR02946,GRL002946,PO02946,POL002946,2026-03-23,PRO-024,20
GR02947,GRL002947,PO02947,POL002947,2026-03-06,LOG-139,500
GR02948,GRL002948,PO02948,POL002948,2026-01-27,OFF-026,500
GR02949,GRL002949,PO02949,POL002949,2026-06-23,MAR-139,250
GR02950,GRL002950,PO02950,POL002950,2026-04-10,FAC-139,5
GR02951,GRL002951,PO02951,POL002951,2026-07-26,PRO-005,2
GR02952,GRL002952,PO02952,POL002952,2026-03-12,UTI-042,100
GR02953,GRL002953,PO02953,POL002953,2026-04-18,IT -147,10
GR02954,GRL002954,PO02954,POL002954,2026-02-25,LOG-033,20
GR02955,GRL002955,PO02955,POL002955,2026-03-31,IT -016,20
GR02956,GRL002956,PO02956,POL002956,2026-02-12,MAR-133,1
GR02957,GRL002957,PO02957,POL002957,2026-03-25,OFF-058,100
GR02958,GRL002958,PO02958,POL002958,2026-05-21,PRO-119,5
GR02959,GRL002959,PO02959,POL002959,2026-02-03,FAC-134,20
GR02960,GRL002960,PO02960,POL002960,2026-05-23,PRO-146,5
GR02961,GRL002961,PO02961,POL002961,2026-06-11,LOG-063,50
GR02962,GRL002962,PO02962,POL002962,2026-03-29,IT -080,250
GR02963,GRL002963,PO02963,POL002963,2026-08-01,LOG-090,250
GR02964,GRL002964,PO02964,POL002964,2026-07-01,PRO-081,250
GR02965,GRL002965,PO02965,POL002965,2026-03-02,MAN-111,100
GR02966,GRL002966,PO02966,POL002966,2026-04-20,PRO-056,100
GR02967,GRL002967,PO02967,POL002967,2026-06-29,IT -106,20
GR02968,GRL002968,PO02968,POL002968,2026-03-07,UTI-083,1
GR02969,GRL002969,PO02969,POL002969,2026-03-26,MAN-144,1
GR02970,GRL002970,PO02970,POL002970,2026-07-06,IT -110,100
GR02971,GRL002971,PO02971,POL002971,2026-03-28,MAR-038,1
GR02972,GRL002972,PO02972,POL002972,2026-06-28,FAC-126,100
GR02973,GRL002973,PO02973,POL002973,2026-02-03,MAR-022,10
GR02974,GRL002974,PO02974,POL002974,2026-03-23,MAR-020,50
GR02975,GRL002975,PO02975,POL002975,2026-08-15,LOG-003,100
GR02976,GRL002976,PO02976,POL002976,2026-08-27,LOG-135,1
GR02977,GRL002977,PO02977,POL002977,2026-03-25,UTI-003,20
GR02978,GRL002978,PO02978,POL002978,2026-03-28,MAN-015,500
GR02979,GRL002979,PO02979,POL002979,2026-06-03,LOG-131,1
GR02980,GRL002980,PO02980,POL002980,2026-02-23,FAC-136,50
GR02981,GRL002981,PO02981,POL002981,2026-03-28,PRO-044,2
GR02982,GRL002982,PO02982,POL002982,2026-03-10,LOG-067,5
GR02983,GRL002983,PO02983,POL002983,2026-08-03,PRO-063,50
GR02984,GRL002984,PO02984,POL002984,2026-03-19,MAN-023,5
GR02985,GRL002985,PO02985,POL002985,2026-03-28,UTI-081,100
GR02986,GRL002986,PO02986,POL002986,2026-05-17,MAR-042,2
GR02987,GRL002987,PO02987,POL002987,2026-08-04,FAC-051,10
GR02988,GRL002988,PO02988,POL002988,2026-04-18,IT -080,20
GR02989,GRL002989,PO02989,POL002989,2026-03-26,LOG-033,50
GR02990,GRL002990,PO02990,POL002990,2026-08-06,PRO-042,100
GR02991,GRL002991,PO02991,POL002991,2026-05-31,IT -015,100
GR02992,GRL002992,PO02992,POL002992,2026-07-15,OFF-141,2
GR02993,GRL002993,PO02993,POL002993,2026-09-02,PRO-095,2
GR02994,GRL002994,PO02994,POL002994,2026-08-05,PRO-110,1
GR02995,GRL002995,PO02995,POL002995,2026-02-09,OFF-132,20
GR02996,GRL002996,PO02996,POL002996,2026-05-19,IT -160,50
GR02997,GRL002997,PO02997,POL002997,2026-06-21,OFF-036,5
GR02998,GRL002998,PO02998,POL002998,2026-05-11,FAC-031,1
GR02999,GRL002999,PO02999,POL002999,2026-04-03,OFF-146,10
GR03000,GRL003000,PO03000,POL003000,2026-02-05,FAC-045,2
GR03001,GRL003001,PO03001,POL003001,2026-05-26,PRO-096,20
GR03002,GRL003002,PO03002,POL003002,2026-02-20,OFF-114,5
GR03003,GRL003003,PO03003,POL003003,2026-03-02,PRO-003,250
GR03004,GRL003004,PO03004,POL003004,2026-08-31,UTI-155,5
GR03005,GRL003005,PO03005,POL003005,2026-08-07,MAN-119,1
GR03006,GRL003006,PO03006,POL003006,2026-03-09,MAR-046,100
GR03007,GRL003007,PO03007,POL003007,2026-06-03,OFF-047,10
GR03008,GRL003008,PO03008,POL003008,2026-09-08,IT -092,500
GR03009,GRL003009,PO03009,POL003009,2026-06-10,UTI-133,10
GR03010,GRL003010,PO03010,POL003010,2026-07-04,FAC-076,2
GR03011,GRL003011,PO03011,POL003011,2026-07-05,OFF-030,100
GR03012,GRL003012,PO03012,POL003012,2026-07-08,UTI-001,10
GR03013,GRL003013,PO03013,POL003013,2026-01-06,OFF-156,50
GR03014,GRL003014,PO03014,POL003014,2026-07-02,MAN-152,500
GR03015,GRL003015,PO03015,POL003015,2026-05-25,MAN-075,500
GR03016,GRL003016,PO03016,POL003016,2026-02-19,PRO-065,2
GR03017,GRL003017,PO03017,POL003017,2026-08-12,OFF-082,20
GR03018,GRL003018,PO03018,POL003018,2026-02-07,MAN-060,250
GR03019,GRL003019,PO03019,POL003019,2026-08-08,IT -043,2
GR03020,GRL003020,PO03020,POL003020,2026-08-09,MAR-116,250
GR03021,GRL003021,PO03021,POL003021,2026-05-19,LOG-119,5
GR03022,GRL003022,PO03022,POL003022,2026-06-11,MAN-022,20
GR03023,GRL003023,PO03023,POL003023,2026-04-09,MAN-127,2
GR03024,GRL003024,PO03024,POL003024,2026-01-28,UTI-114,5
GR03025,GRL003025,PO03025,POL003025,2026-02-25,FAC-155,10
GR03026,GRL003026,PO03026,POL003026,2026-02-24,IT -039,500
GR03027,GRL003027,PO03027,POL003027,2026-08-21,OFF-101,10
GR03028,GRL003028,PO03028,POL003028,2026-02-20,OFF-031,1
GR03029,GRL003029,PO03029,POL003029,2026-03-23,PRO-038,250
GR03030,GRL003030,PO03030,POL003030,2026-04-02,OFF-026,10
GR03031,GRL003031,PO03031,POL003031,2026-09-10,IT -037,20
GR03032,GRL003032,PO03032,POL003032,2026-06-22,UTI-140,20
GR03033,GRL003033,PO03033,POL003033,2026-04-02,FAC-132,250
GR03034,GRL003034,PO03034,POL003034,2026-06-22,MAR-141,50
GR03035,GRL003035,PO03035,POL003035,2026-04-08,UTI-038,10
GR03036,GRL003036,PO03036,POL003036,2026-08-03,MAR-069,10
GR03037,GRL003037,PO03037,POL003037,2026-04-30,LOG-021,500
GR03038,GRL003038,PO03038,POL003038,2026-06-06,LOG-009,1
GR03039,GRL003039,PO03039,POL003039,2026-04-21,IT -098,50
GR03040,GRL003040,PO03040,POL003040,2026-03-24,PRO-122,2
GR03041,GRL003041,PO03041,POL003041,2026-06-06,MAR-011,250
GR03042,GRL003042,PO03042,POL003042,2026-03-05,LOG-009,2
GR03043,GRL003043,PO03043,POL003043,2026-07-10,FAC-086,5
GR03044,GRL003044,PO03044,POL003044,2026-05-20,OFF-005,1
GR03045,GRL003045,PO03045,POL003045,2026-08-11,PRO-074,250
